festival,location,date,artist
MUSIQUES EN ETE,Geneve,2007-Juil.-23,AL FOSTER
MUSIQUES EN ETE,Geneve,2007-Juil.-25,BFE / BROOKLYN FUNK ESSENTIALS
MUSIQUES EN ETE,Geneve,2007-Juil.-27,KARA (MAMADOU KARA SYLLA KA)
MUSIQUES EN ETE,Geneve,2007-Juil.-30,RICHARD GALLIANO
MUSIQUES EN ETE,Geneve,2007-Aout-01,AMSTERDAM KLEZMER BAND (AKB)
MUSIQUES EN ETE,Geneve,2007-Aout-08,DOBACARACOL
MUSIQUES EN ETE,Geneve,2007-Aout-10,RAUL PAZ
MUSIQUES EN ETE,Geneve,2007-Aout-15,LA FANFARA LUI CRACIUN
MUSIQUES EN ETE,Geneve,2007-Aout-17,KAJEEM
MUSIQUES EN ETE,Geneve,2007-Aout-22,JONAS ET LE TAXI BROUSSE ORCHESTRA
