,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
21839,Thomas Johansson,None,"{'rap', 'ska', 'son'}",,,
21840,Mats Äleklint,None,None,,,
21841,Julie Kjaer,None,None,,,
21842,Dizzy Lukes,None,None,,,
21843,Rolf Albisser,None,None,,,
21844,Alex Bucher,None,None,,,
21845,Fredy Baranowski,None,None,,,
21846,Fraschi Emmenegger,None,None,,,
21847,Richard Justin Fields,None,None,,,
21848,Eva Szabo,None,{'rap'},,,
21849,Linda Alijaj,None,None,,,
21850,Sick Of It All,"['crossover thrash', 'groove metal', 'hardcore', 'hardcore punk', 'melodic hardcore', 'punk', 'rap metal', 'rap rock', 'ska punk', 'skate punk', 'straight edge']","{'hardcore', 'rai', 'disco', 'punk', 'punk rock', 'rap', 'rock', 'ska'}",,,
21851,Crowned Kings,None,None,,,
21852,Joachim Kühn,"['contemporary jazz', 'dark jazz', 'fourth world']","{'free jazz', 'rock', 'rap', 'jazz', 'son'}",,,
21853,Prabhu Edouard,None,None,,,
21854,Tamara Venuti,None,None,,,
21855,Regard Persan Trio,None,None,,,
21856,Eric Church,"['contemporary country', 'country', 'country road', 'modern country rock']","{'rap', 'ska', 'country', 'disco'}",,,
21857,support: Andrew Combs,None,None,,,
21858,Jürg Odermatt,None,None,,,
21859,Tiziano Marinello,None,None,,,
21860,Luis Esnaola,None,None,,,
21861,Mytilene-Trio,None,None,,,
21862,Gabriela Beaková,None,None,,,
21863,Edita Adlerová,None,None,,,
21864,Tomá Cerný,None,None,,,
21865,Jurij Kruglov,None,None,,,
21866,Happyness,"['alt-indie rock', 'chamber psych', 'garage psych', 'preverb']",None,,,
21867,Victor Vagh,None,None,,,
21868,Al Chonville,None,None,,,
21869,Tom Bernhard,None,None,,,
21870,Marek Bracha,None,None,,,
21871,Alba Roca,None,None,,,
21872,Baldomero Barciela,None,None,,,
21873,Francesco Romano,None,"{'rap', 'rai'}",,,
21874,Anna Fontana,None,None,,,
21875,Arcane Roots,['british alternative rock'],"{'rock', 'rap'}",,,
21876,Kirk Lightsey Quartet,None,None,,,
21877,Amparo Sánchez,['flamenco'],None,,,
21878,Deerhunter,"['alternative dance', 'alternative rock', 'anti-folk', 'chamber pop', 'chamber psych', 'chillwave', 'dance-punk', 'dream pop', 'experimental rock', 'folk-pop', 'freak folk', 'garage psych', 'garage rock', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'lo-fi', 'neo-psychedelic', 'new rave', 'new wave', 'noise pop', 'noise rock', 'nu gaze', 'post rock', 'shimmer pop', 'shoegaze', 'slow core', 'space rock', 'stomp and holler', 'synthpop']","{'dream pop', 'punk', 'pop', 'ska', 'rap', 'garage rock', 'noise', 'rock', 'ambient', 'post-punk', 'tone', 'noise rock'}",,,
21879,Ira May,None,None,,,
21880,Silvia Strunk,None,None,,,
21881,Simon Matiz,None,None,,,
21882,Ramon Vaca,None,None,,,
21883,Simon Ehrat,None,None,,,
21884,Suzanne Vega,"['anti-folk', 'art rock', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']","{'rai', 'son', 'pop', 'folk', 'rap', 'no wave', 'ska'}",,,
21885,Matt Jacobson,None,{'son'},,,
21886,Benj Külling,None,None,,,
21887,Deadbeatz,None,None,,,
21888,Leandro Pellegrino,None,None,,,
21889,Archie Bronson Outfit,"['garage rock', 'punk blues']","{'rock', 'rap', 'blues', 'blues rock', 'son'}",,,
21890,Ivo Kova,None,None,,,
21891,Bohuslav Matousek,None,None,,,
21892,Petr Adamec,None,None,,,
21893,Macy Gray,"['neo soul', 'pop christmas', 'pop rock', 'r&b', 'soul', 'soul christmas', 'urban contemporary', 'vocal jazz']","{'neo soul', 'rai', 'son', 'soul', 'rap', 'ska'}",,,
21894,Andy Rive,None,None,,,
21895,Los Acuna,None,None,,,
21896,Kirk Lighstey,None,None,,,
21897,Sangoma Everett,None,None,,,
21898,Marcel Zimmermann,None,None,,,
21899,Marc A.K.,None,None,,,
21900,Erich S.,None,None,,,
21901,Martin L.,None,None,,,
21902,Iron Walrus,None,None,,,
21903,Julian Ritter,None,None,,,
21904,Leif Braeutigam,None,None,,,
21905,Alexander Roenz,None,None,,,
21906,Wendy Milton,None,None,,,
21907,Murat Coskun,['new tribe'],None,,,
21908,Mutilation Rites,"['chaotic black metal', 'usbm']",None,,,
21909,Hierophant,"['chaotic hardcore', 'funeral doom']",None,,,
21910,Bohren und Der Club of Gore,"['ambient', 'compositional ambient', 'dark jazz', 'drone', 'fourth world', 'post rock', 'post-metal']",None,,,
21911,Gotthard Gerber,None,None,,,
21912,Malevolence,"['beatdown', 'deep melodic death metal']",None,,,
21913,Vitja,None,None,,,
21914,Varials,None,None,,,
21915,Le Butcherettes,"['mexican indie', 'riot grrrl']","{'riot grrrl', 'punk', 'punk rock', 'garage rock', 'rap', 'rock', 'post-punk'}",,,
21916,The Picturebooks,None,None,,,
21917,Theresa Wong,None,None,,,
21918,Jörg Enz Organic Trio,None,None,,,
21919,Marcus Schmickler,"['electroacoustic improvisation', 'lowercase']",None,,,
21920,Stephen Steinbrink,"['chamber psych', 'preverb']",None,,,
21921,Selfish Hate,None,None,,,
21922,Oy,None,"{'rap', 'ska', 'son'}",,,
21923,NHK yx Koyxen,"['float house', 'fluxwork', 'mandible', 'outsider house']",None,,,
21924,Steven Eli Band,None,None,,,
21925,Transport League,None,None,,,
21926,Hell Obelisco,None,None,,,
21927,Maryam Hammad,None,None,,,
21928,Aurèle Louis,None,None,,,
21929,Koudlam,"['electrofox', 'french indie pop', 'french indietronica']","{'rock', 'rap'}",,,
21930,Judah Warsky,['etherpop'],None,,,
21931,Zuli,None,None,,,
21932,Awan,None,{'rap'},,,
21933,Subaltern,None,None,,,
21934,The Diamond Hands,None,None,,,
21935,Alexander Ghindin,None,{'rap'},,,
21936,Ueli Heiniger,None,None,,,
21937,Benjamin Ryser,None,None,,,
21938,Ruth Margot,None,None,,,
21939,Res Margot,None,None,,,
21940,Kelly O'Connor,None,None,,,
21941,Tamara Mumford,None,None,,,
21942,Russell Thomas,None,None,,,
21943,Evgeniya Sotnikova,None,None,,,
21944,Goran Juric,None,None,,,
21945,Ingolf Wunder,None,"{'rap', 'son'}",,,
21946,Katrin Wundsam,None,None,,,
21947,Kurt Azesberger,None,None,,,
21948,Robert Holzer,None,None,,,
21949,Leopold Hurt,None,None,,,
21950,Experimentalstudio des SWR,None,None,,,
21951,Berger,"['deep disco house', 'deep euro house', 'deep melodic euro house', 'deep tropical house', 'german techno', 'groove room', 'house', 'minimal techno', 'tech house', 'tropical house']","{'rap', 'ska'}",,,
21952,Tedi Papavramis,None,None,,,
21953,Frank Alpine,['minimal wave'],None,,,
21954,Gipsy Groove Band,None,None,,,
21955,Bajram Kinolli,None,None,,,
21956,Faruk Banjska,None,{'ska'},,,
21957,Ivan Ivanov,None,"{'rap', 'rai'}",,,
21958,Enver Muhamedi,None,None,,,
21959,Mirsad Dalipi,None,None,,,
21960,Luk van Bergen,None,None,,,
21961,Hermann Hauenstein,None,None,,,
21962,Büne Huber,"['swiss hip hop', 'swiss rock']",None,,,
21963,Adrian Stern,['swiss rock'],None,,,
21964,Ritschi,None,None,,,
21965,Benjamin Danech,None,None,,,
21966,Oliver Jordan,None,None,,,
21967,Leonardo Lepori,None,None,,,
21968,Banjamin Muralt,None,None,,,
21969,Mathias Meyer,None,None,,,
21970,David Bucher,None,None,,,
21971,Kopek,None,"{'rap', 'ska', 'rai'}",,,
21972,Maximilian Hecker,"['folk christmas', 'melancholia']","{'folk', 'rap', 'rai'}",,,
21973,Nano Kühne,None,None,,,
21974,Bobby Rechsteiner,None,None,,,
21975,Peter Knüsel,None,None,,,
21976,Jochen Melmuka,None,None,,,
21977,Cody,"['contemporary country', 'country', 'country road', 'deep texas country', 'modern country rock', 'outlaw country', 'redneck', 'texas country']","{'rap', 'ska'}",,,
21978,Klasse Adrian Oetiker,None,None,,,
21979,Elena Petrova,None,"{'rap', 'ska', 'son'}",,,
21980,Sister Sin,"['glam metal', 'sleaze rock', 'swedish alternative rock', 'swedish hard rock', 'swedish metal']","{'emo', 'rap', 'son'}",,,
21981,Artillery,"['black thrash', 'crossover thrash', 'death metal', 'groove metal', 'metal', 'neo-trad metal', 'nwobhm', 'speed metal', 'thrash metal']","{'speed metal', 'rai', 'thrash metal', 'metal', 'rap', 'ska'}",,,
21982,Gama Bomb,"['crossover thrash', 'groove metal', 'metal', 'speed metal', 'thrash metal']","{'rai', 'metal', 'thrash metal', 'rap'}",,,
21983,Tortures Squad,None,None,,,
21984,Tantara,['deep thrash metal'],None,,,
21985,Jorge Viladoms,None,None,,,
21986,Driving Force,None,None,,,
21987,Jamie N Commons,None,None,,,
21988,Simon Frick,None,None,,,
21989,"perc.
Max Gusset",None,None,,,
21990,Ritchie Sommerer,None,None,,,
21991,Yvo Mohr,None,None,,,
21992,Chris Oeschger,None,None,,,
21993,Dietmar Fuhr,None,None,,,
21994,Moritz Rüdisüli,None,None,,,
21995,Marco,"['grupera', 'latin', 'latin pop', 'regional mexican', 'tropical']","{'rap', 'ska', 'son'}",,,
21996,Mike,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'tropical house']","{'rap', 'ska'}",,,
21997,Erni,['classic schlager'],None,,,
21998,Pasi,['french indie pop'],None,,,
21999,Phipu Gerber,None,None,,,
22000,Monophonics,"['afrobeat', 'bay area indie', 'deep funk', 'funk', 'modern blues']",None,,,
22001,Pretty Mery K,None,None,,,
22002,Meryem Kilic,None,None,,,
22003,Michael Fromme,None,None,,,
22004,Dirk Haefner,None,None,,,
22005,Shiv-r,"['aggrotech', 'ebm', 'electro-industrial', 'futurepop', 'industrial metal']",None,,,
22006,The Middle Age Crisis Band,None,None,,,
22007,Isai Angst,None,None,,,
22008,Morlockk Dilemma & Hiob,None,None,,,
22009,Smoke T & Andi Tablez,None,None,,,
22010,Christopher Ellis,None,None,,,
22011,Fabio Luisi,None,"{'rap', 'ska', 'baroque', 'rai'}",,,
22012,Ada Pesch,None,None,,,
22013,Karen Forster,None,None,,,
22014,Det Baumann,None,None,,,
22015,Mahan Esfahani,['harpsichord'],"{'rap', 'baroque', 'rai', 'son'}",,,
22016,Dario Bianchi,None,None,,,
22017,Matt Pryor,['emo'],None,,,
22018,Allison Weiss,None,{'son'},,,
22019,Johanness Gutfleisch,None,None,,,
22020,Andy Hermann,None,None,,,
22021,Solrize,None,None,,,
22022,Nik Bartsch,"['dark jazz', 'fourth world']",None,,,
22023,Sabaton,"['metal', 'power metal', 'swedish metal']","{'heavy metal', 'metal', 'soul', 'rap', 'power metal', 'ska'}",,,
22024,Tyr,"['folk metal', 'power metal', 'viking metal']","{'rap', 'ska', 'rai', 'noise', 'son'}",,,
22025,Patricia Bardon,None,"{'rap', 'son'}",,,
22026,Neal Davies,None,None,,,
22027,Origin,"['brutal death metal', 'death core', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'jazz metal', 'technical death metal']",{'rap'},,,
22028,Miasmal,None,None,,,
22029,The Munitors,None,None,,,
22030,Nicola Hein,None,None,,,
22031,Asako Ito,None,None,,,
22032,Koto Brawa,None,None,,,
22033,Dani Rieser,None,None,,,
22034,Dusan Prusak,None,None,,,
22035,Äl Javala,None,None,,,
22036,Mike Daniels,None,None,,,
22037,Chineyem Okoloko,None,None,,,
22038,Johannes Madritsch,None,None,,,
22039,Markus Eberhard,None,None,,,
22040,Urban Schwegler,None,None,,,
22041,Marcel Huber,None,None,,,
22042,Dominik Marty,None,None,,,
22043,Martin Häberli,None,None,,,
22044,Tobias Soder,None,None,,,
22045,Grand Atlas Mondial,None,None,,,
22046,DJ Kad,None,None,,,
22047,Dan Mangan & Blacksmith,None,None,,,
22048,support: Cristobal And The Sea,None,None,,,
22049,Peter Andersson,None,"{'rap', 'ska', 'son'}",,,
22050,Martin Rahmberg,None,None,,,
22051,Go Go Penguin,None,None,,,
22052,Haggard,"['country', 'country christmas', 'country gospel', 'country rock', 'cowboy western', 'mellow gold', 'nashville sound', 'outlaw country', 'southern rock', 'texas country', 'traditional country', 'traditional folk']","{'metal', 'ska', 'death metal', 'rap'}",,,
22053,Frères de Son,None,None,,,
22054,Gods Will Be Done,None,None,,,
22055,Irene Schweizer,"['avant-garde jazz', 'free improvisation', 'free jazz']",None,,,
22056,Devils Rage,None,None,,,
22057,Pad Brapad,['balkan brass'],{'rap'},,,
22058,Loran Bozic,None,None,,,
22059,Mathieu Boccaren,None,None,,,
22060,Frédéric Fruchart,None,None,,,
22061,Niko Chompré,None,None,,,
22062,Ken Mode,"['chaotic hardcore', 'mathcore', 'metalcore', 'post-doom metal', 'post-metal', 'sludge metal']",None,,,
22063,works by Peter Cadisch,None,None,,,
22064,Anna Moura,None,None,,,
22065,Ângelo Freire,None,None,,,
22066,Pedro Soares,None,None,,,
22067,André Moreira,None,None,,,
22068,João Gomes,None,{'rap'},,,
22069,Mário Costa,None,{'rap'},,,
22070,Nic Bruni,None,None,,,
22071,Leo Hört Rauschen,None,None,,,
22072,Ablaye Cissoko & Volker Goetze,None,None,,,
22073,Ablaye Cissoko,"['arab folk', 'mande pop', 'mbalax', 'world']","{'rap', 'jazz', 'raï'}",,,
22074,Volker Goetze,None,None,,,
22075,Erobique,None,None,,,
22076,Jacques Palminger,None,None,,,
22077,Girls with Guitars,None,None,,,
22078,Help,"['anti-folk', 'twee pop']","{'rap', 'ska'}",,,
22079,The Four Owls,"['grime', 'uk hip hop']",None,,,
22080,The Monofones,None,None,,,
22081,Antwon,"['alternative hip hop', 'escape room', 'underground hip hop']",None,,,
22082,Lil Jon,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']","{'electro', 'son', 'crunk', 'pop', 'rap', 'edm', 'ska', 'tone', 'gangsta rap'}",,,
22083,Moa Anbessa,None,None,,,
22084,Turisas,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'symphonic metal', 'viking metal']","{'son', 'black metal', 'heavy metal', 'metal', 'folk', 'viking metal', 'rap', 'power metal', 'latin', 'noise', 'ska', 'tone', 'folk metal'}",,,
22085,Starkill,['melodic death metal'],"{'thrash metal', 'son', 'black metal', 'metal', 'rap', 'power metal', 'death metal'}",,,
22086,Bajka,"['acid jazz', 'electro swing', 'ninja', 'nu jazz', 'trip hop']","{'pop', 'latin', 'rap', 'ska'}",,,
22087,Sayaka Sakurai,None,{'rai'},,,
22088,conductor: Samuel Zünd,None,None,,,
22089,Mariana Yegros,None,"{'cumbia', 'rap'}",,,
22090,Gabriel Ostertag,None,None,,,
22091,Nicolas Deluca,None,None,,,
22092,David Martinez,None,None,,,
22093,Benoit Delbecq,None,"{'pop', 'rap', 'jazz', 'son'}",,,
22094,Masa Kamaguchi,None,None,,,
22095,Butch Miles,None,None,,,
22096,Ian Bateman,None,None,,,
22097,Mark Shane,None,None,,,
22098,Woodhouse Jazzband feat. Marie Daniels,None,{'house'},,,
22099,Marcus Gerhardts,None,None,,,
22100,Matthias Weilenmann,None,None,,,
22101,Etsuko Nakade,None,None,,,
22102,Daniela Eaton-Freiburghaus,None,None,,,
22103,Maya Homberger,None,None,,,
22104,Andreas Erismann,None,None,,,
22105,Ruth Michael,None,None,,,
22106,Annette Rüegg,None,None,,,
22107,Franziska Pancha Hämmerli,None,{'ska'},,,
22108,Julia Becker,None,None,,,
22109,Bartek Niziol,None,None,,,
22110,Claudius Hermann,None,None,,,
22111,Jovenes Flamencos,None,None,,,
22112,Rafael Espejo,None,None,,,
22113,Niño Seve,None,None,,,
22114,Antonio Flores,"['cantautor', 'flamenco', 'spanish new wave', 'spanish pop']","{'rock', 'rap', 'flamenco'}",,,
22115,Cloudscape,"['melodic progressive metal', 'neo classical metal', 'power metal', 'progressive metal']","{'rap', 'son'}",,,
22116,Elvin Hoxha,None,None,,,
22117,Kivanc Tire,None,None,,,
22118,Veriko Cumburidze,None,None,,,
22119,Nilay Özdemir,None,None,,,
22120,Dorukhan Doruk,None,None,,,
22121,Jason Derulo,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']","{'blues', 'rai', 'son', 'romantic', 'latin', 'rap', 'soul', 'ska', 'tone'}",,,
22122,Christina Skjolberg,None,None,,,
22123,Albert Castiglia,"['british blues', 'electric blues', 'louisiana blues', 'modern blues', 'power blues-rock', 'swamp blues', 'texas blues']",None,,,
22124,Aki Hoffmann,None,None,,,
22125,Antz in the Pantz feat. DJ Format & Mr. Thing,None,None,,,
22126,Natalie Chee,None,None,,,
22127,Céline Akça,None,None,,,
22128,conductor: Daniel Moos,None,None,,,
22129,Roberth Horvath,None,None,,,
22130,Laszlo Polus,None,None,,,
22131,The Busters,"['euroska', 'ska', 'ska punk', 'ska revival', 'traditional ska']","{'pop', 'reggae', 'rap', 'ska'}",,,
22132,Ron Marsman,None,None,,,
22133,Rob Solomon,None,None,,,
22134,Mathias Demmer,None,None,,,
22135,Hardy Appich,None,None,,,
22136,Stephan Keller,None,{'rap'},,,
22137,Markus Schramhauser,None,None,,,
22138,Rolf Breyer,None,None,,,
22139,Klaus-Peter Riemer,None,None,,,
22140,Torsten Laux,None,None,,,
22141,Markus Hochuli,None,None,,,
22142,Priska Zaugg,None,{'ska'},,,
22143,Alexey Markov,None,"{'rap', 'ska'}",,,
22144,Olivia Vote,None,None,,,
22145,Tomasz Rudnicki,None,None,,,
22146,Ian Late,None,None,,,
22147,Titanic,None,"{'emo', 'disco', 'rai', 'son', 'rap', 'ska'}",,,
22148,Anna Brunner,None,None,,,
22149,Igor Keller,None,{'rap'},,,
22150,J,"['pop rap', 'rap']","{'latin', 'rap', 'son'}",,,
22151,Tudor,None,"{'rap', 'ska', 'son'}",,,
22152,Thömu,None,None,,,
22153,Chredu,None,None,,,
22154,Debrah Scarlett,None,"{'chanson', 'rap', 'ska', 'son'}",,,
22155,support: Sarah E. Reid,None,None,,,
22156,7 Weeks,None,"{'grunge', 'stoner rock', 'heavy metal', 'metal', 'pop', 'rap', 'hard rock', 'rock', 'tone'}",,,
22157,Dan Schärer,None,None,,,
22158,Ben Schärer,None,None,,,
22159,Rezia Ladina Peer,None,None,,,
22160,8°6 Crew,"['euroska', 'ska revival']","{'reggae', 'rap', 'ska'}",,,
22161,Cartoon Violence,['ska revival'],None,,,
22162,Aqua Nebula Oscillator,['deep space rock'],None,,,
22163,Dimitri Käch,None,None,,,
22164,Carlena Rubi,None,None,,,
22165,Lina Ré,None,None,,,
22166,Fabian m. Mueller,None,None,,,
22167,Float Fall,None,None,,,
22168,Sido & DJ Desue,None,None,,,
22169,Modeselektor,"['alternative dance', 'electroclash', 'electronic', 'indietronica', 'microhouse', 'minimal techno', 'new rave', 'trip hop']","{'electro', 'rap', 'pop', 'techno'}",,,
22170,Barker & Baumecker,"['dub techno', 'float house', 'minimal dub', 'outsider house']",None,,,
22171,Yizhar Karshon,None,None,,,
22172,Gabriel Politi,None,None,,,
22173,Dyonikal,None,None,,,
22174,Sophie Zelmani,"['classic swedish pop', 'swedish folk pop', 'swedish indie rock', 'swedish pop']","{'rap', 'ska'}",,,
22175,Swiss & Die Anderen,None,None,,,
22176,Maya,None,"{'rap', 'ska'}",,,
22177,Felix,['indie poptimism'],"{'latin', 'rap', 'son'}",,,
22178,Die Blockflöte des Todes,None,None,,,
22179,The Shalalalas,None,None,,,
22180,Sean Taylor,None,"{'emo', 'rap', 'ska', 'son'}",,,
22181,Gina Corti,None,None,,,
22182,Mark Giuliana,None,None,,,
22183,Chris Morrissey,None,None,,,
22184,Keston Cobblers,None,None,,,
22185,Pascal Galeone,None,None,,,
22186,Paul Galbraith,['classical guitar'],{'rai'},,,
22187,Benjamin Glaubitz,None,None,,,
22188,Georg Gädker,None,None,,,
22189,Holger Marks,None,None,,,
22190,Barbara Bangerter,None,None,,,
22191,Andrea Paffrath,None,None,,,
22192,Angela Thüring,None,None,,,
22193,Thomas Thüring,None,None,,,
22194,Martin Berner,None,None,,,
22195,Peter Heppner,"['dark wave', 'futurepop']",None,,,
22196,Samsas Traum,"['medieval rock', 'neue deutsche harte']","{'black metal', 'heavy metal', 'metal', 'rap', 'rock', 'dark wave'}",,,
22197,Das Ich,"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'futurepop', 'neue deutsche harte']","{'electro', 'rock', 'rap', 'ska', 'dark wave'}",,,
22198,Underside,"['deep latin hip hop', 'latin hip hop']",None,,,
22199,Toro Y Moi,"['alternative dance', 'chillwave', 'deep indie r&b', 'escape room', 'freak folk', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']","{'space disco', 'disco', 'deep house', 'indie pop', 'son', 'house', 'pop', 'step', 'rap', 'chillwave', 'rock', 'ska', 'boogie'}",,,
22200,Sergej Aprischkin,None,None,,,
22201,Karl Scheuber,None,None,,,
22202,Weltraum Power,None,None,,,
22203,Mikrokosmos 23,None,None,,,
22204,Fred Wesley and The New JBs,None,None,,,
22205,Dwayne Dolphin,None,None,,,
22206,Bruce Cox,None,None,,,
22207,Beck-Landolf-Rossy,None,None,,,
22208,The Franceens,None,None,,,
22209,In Evil Hour,None,None,,,
22210,El Juntacadaveres,['tango'],None,,,
22211,Francesco Carpino,None,{'rap'},,,
22212,Edwin Sanz,None,None,,,
22213,Giovanni Siveroni,None,None,,,
22214,Virginia Wing,"['chamber psych', 'garage psych']",None,,,
22215,Hiob & Morlockk Dilemma,None,None,,,
22216,Tufu & Eloquent,None,None,,,
22217,Koeter,None,None,,,
22218,Systematik,None,None,,,
22219,Dub Pistols,"['big beat', 'breakbeat', 'electronic', 'trip hop']","{'punk', 'big beat', 'reggae', 'rap', 'ska', 'dub'}",,,
22220,Sven Schwannberger,None,None,,,
22221,Celine Huber,None,None,,,
22222,Julian Steckel,None,None,,,
22223,Off,"['electropowerpop', 'emo', 'otacore', 'pixie', 'pop emo', 'pop punk', 'punk christmas', 'screamo']","{'rap', 'ska'}",,,
22224,Cerebral Ballzy,['hardcore punk'],None,,,
22225,Steffen Arpagaus,None,None,,,
22226,Circle II Circle,"['neo classical metal', 'neo-trad metal', 'power metal', 'progressive metal']",None,,,
22227,Tomatito,"['flamenco', 'rumba']","{'flamenco', 'world', 'rap', 'son'}",,,
22228,José Israel Fernandez,None,None,,,
22229,El Cristi,None,None,,,
22230,Mari Angeles Fernandez,None,None,,,
22231,Kiki Cortiñas,None,None,,,
22232,El Moy,None,None,,,
22233,Hiromi Trio,None,None,,,
22234,Raviv Leibzirer,None,None,,,
22235,Christian Wallumrod Ensemble,None,None,,,
22236,Fuck Buttons,"['chillwave', 'electronic', 'experimental rock', 'freak folk', 'indietronica', 'microhouse', 'noise pop', 'noise rock', 'post rock']","{'emo', 'drone', 'post-rock', 'son', 'rap', 'noise', 'rock', 'world', 'ska', 'tone'}",,,
22237,Harleighblu,None,None,,,
22238,Harleighblu Low,None,None,,,
22239,Anthony Robinson,"['brooklyn indie', 'stomp and holler']","{'rap', 'son'}",,,
22240,Benjamin James,"['anthem worship', 'christian uplift']",None,,,
22241,To Rococo Rot,"['electronica', 'glitch', 'microhouse']",None,,,
22242,The Ghost Wolves,['austindie'],None,,,
22243,Chloe Charles & Band,None,None,,,
22244,Marcel Bernasconi,None,None,,,
22245,Jan Jage,None,None,,,
22246,Emiliano Gonzales Toro,None,None,,,
22247,Anett Fritsch,None,None,,,
22248,Francesca Ascioti,None,None,,,
22249,Jay Prince,"['deep indie r&b', 'escape room', 'indie r&b', 'underground hip hop']",None,,,
22250,Bojan Zulficarpasic,None,None,,,
22251,UK Subs,"['crossover thrash', 'hardcore punk', 'heavy christmas', 'oi', 'pub rock', 'punk', 'punk christmas']","{'rock', 'punk', 'punk rock', 'ska', 'rap'}",,,
22252,Will Wilde,None,None,,,
22253,Maurice Louca Trio & The Dwarfs Of East Agouza,None,None,,,
22254,key) Alan Bishop,None,None,,,
22255,voc) Bashar Farran,None,None,,,
22256,A Lot Like Birds,"['dreamo', 'progressive post-hardcore', 'screamo']",None,,,
22257,support: Violet,None,None,,,
22258,Hyeyoon Park,None,None,,,
22259,Eckart Heiligers,None,None,,,
22260,Saudade Nova,None,None,,,
22261,Voni von Arb,None,None,,,
22262,Markus Eugster,None,None,,,
22263,Roby Oetiker,None,None,,,
22264,Christoph Litz,None,None,,,
22265,Watcha Clan,['balkan brass'],"{'electro', 'drum and bass', 'ragga', 'reggae', 'rap', 'jungle', 'dub'}",,,
22266,Sista Ka,None,None,,,
22267,Suprem Clem,None,None,,,
22268,Matt Labesse,None,None,,,
22269,Nassim,None,{'rap'},,,
22270,Feliciano Ponce,None,None,,,
22271,Balthasar Hürner,None,None,,,
22272,Lukas Schmid,None,None,,,
22273,Joan Seiler,None,None,,,
22274,Yannick Keel,None,None,,,
22275,David Inauen,None,None,,,
22276,Arlette Meier-Hock,None,None,,,
22277,Silvia Rohner,None,None,,,
22278,Bahar und Ufuk Dördüncü,None,None,,,
22279,Sébastien Cordier und François Volpé,None,None,,,
22280,Pierre-Stéphane Meugé und Marcus Weiss,None,None,,,
22281,Alexandra Rabara,None,None,,,
22282,Lubomir Stefan Rabara,None,None,,,
22283,Andrea Rost,['deep opera'],None,,,
22284,Judit Polgár,None,"{'rap', 'ska', 'rai', 'noise'}",,,
22285,Christine Schmid,None,None,,,
22286,Bazar Bla,"['folkmusik', 'nordic folk']",None,,,
22287,Cécile Vonderwahl,None,None,,,
22288,Simon und Tobias Lindner,None,None,,,
22289,Salvatore Foderà,None,None,,,
22290,Rebecca Bottone,None,{'tone'},,,
22291,Christoph Grohmann,None,None,,,
22292,Anna Walker,None,None,,,
22293,Cristina Amato,None,None,,,
22294,Gerda Dillmann,None,None,,,
22295,Claudia Hee,None,None,,,
22296,Moritz Weber,None,None,,,
22297,Arnaud Latty,None,None,,,
22298,Yann Forster,None,None,,,
22299,Veronica Füglister,None,None,,,
22300,Lili Pastis Passepartout,None,None,,,
22301,Christof Elsässer,None,None,,,
22302,Obey the Brave,"['canadian metal', 'death core', 'deep melodic metalcore', 'melodic metalcore', 'metalcore']",None,,,
22303,Stray From the Path,"['christian hardcore', 'death core', 'mathcore', 'melodic metalcore', 'metalcore', 'rap metal', 'screamo']",None,,,
22304,Heart in Hand,['deep melodic metalcore'],None,,,
22305,Relentless,None,"{'metal', 'rap'}",,,
22306,Nickelback,"['alternative metal', 'canadian pop', 'nu metal', 'pop rock', 'post-grunge']","{'grunge', 'disco', 'son', 'house', 'heavy metal', 'metal', 'post-grunge', 'pop', 'latin', 'rap', 'ska', 'hard rock', 'rock', 'pop rock'}",,,
22307,Wendell Holmes,None,None,,,
22308,Sherman Holmes,None,None,,,
22309,Popsy Dixon,None,None,,,
22310,U.D.O.,"['german metal', 'glam metal', 'hard rock', 'metal', 'neo-trad metal', 'nwobhm', 'power metal', 'progressive metal', 'speed metal', 'thrash metal']","{'heavy metal', 'metal', 'rap', 'hard rock', 'power metal', 'rock', 'ska'}",,,
22311,Judith Rickenbacher,None,None,,,
22312,The Larry Carlton Quartet,None,None,,,
22313,Band of Skulls,"['alt-indie rock', 'alternative rock', 'dance-punk', 'garage rock', 'indie rock', 'modern blues', 'punk blues']","{'rock', 'rap', 'tone'}",,,
22314,Roman Flumet,None,None,,,
22315,Yuka Niitsuma,None,None,,,
22316,Works by Gabriel Emanuel Arnold,None,None,,,
22317,Brigitte Subkov,None,None,,,
22318,Lisa Schmalz,None,None,,,
22319,Meta Fajdiga,None,None,,,
