,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
22946,Julien Touéry,None,,,,
22947,Joey De Francesco,None,,,,
22948,George Fludas,None,,,,
22949,Jeffrey Parker,None,,,,
22950,Raphael Brunschweiler,None,,,,
22951,Maria Joao Pires,"['classical', 'classical performance', 'classical piano', 'orchestral', 'violin']",,,,
22952,Laila Biala,None,,,,
22953,Pepe Berns,None,,,,
22954,Heinz Lichius,None,,,,
22955,Michelle Agnes Magalhaes,None,,,,
22956,King,['pop'],,,,
22957,Cristina Grifone,None,,,,
22958,Jean-Baptiste Franc,None,,,,
22959,Preoccupations,"['alternative dance', 'alternative rock', 'chamber psych', 'dance-punk', 'dream pop', 'experimental rock', 'freak folk', 'garage psych', 'indie pop', 'indie punk', 'indie rock', 'indietronica', 'lo-fi', 'neo-psychedelic', 'new rave', 'noise pop', 'noise rock', 'nu gaze', 'post rock', 'post-punk', 'preverb', 'shoegaze', 'slow core', 'space rock', 'uk post-punk']",,,,
22960,Joyfultalk,None,,,,
22961,Palisades,"['pixie', 'post-screamo', 'screamo']",,,,
22962,Her Name in Blood,None,,,,
22963,Margaret Glaspy,"['chamber pop', 'deep new americana', 'folk-pop', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",,,,
22964,Marius Bürgisser,None,,,,
22965,Lukas Knecht,None,,,,
22966,Make War,None,,,,
22967,support: Cory Call,None,,,,
22968,Sebastian Bättig,None,,,,
22969,Nicolas Wolf,None,,,,
22970,Angelika Niescier,None,,,,
22971,Florian Weber,None,,,,
22972,Giovanni Vicari,None,,,,
22973,Benjamnin Folke Thomas,None,,,,
22974,Dimitri Christopoulus,None,,,,
22975,Tomaga,['mandible'],,,,
22976,DJ Bandage,None,,,,
22977,Gooch Palms,['deep australian indie'],,,,
22978,Unkle Funkle,None,,,,
22979,Heike Schäfer,['schlager'],,,,
22980,Franz Hohler,['kabarett'],,,,
22981,Alex Brunner,None,,,,
22982,Heinz Brunner,None,,,,
22983,Käthi Meister,None,,,,
22984,Dani Weber,None,,,,
22985,Sarah Längle,None,,,,
22986,Traktorkestar,['balkan brass'],,,,
22987,Josh Sinton,None,,,,
22988,Ilia Belorukov,['modern free jazz'],,,,
22989,Miguel A. Garcia,None,,,,
22990,Schneekoenig,None,,,,
22991,Inhumate,None,,,,
22992,Delacave,None,,,,
22993,Venrte de Biche,None,,,,
22994,Zad Kokar,None,,,,
22995,Tau,['classify'],,,,
22996,Big Zis & Tika,None,,,,
22997,Vizediktator,None,,,,
22998,Cakes de Killa,None,,,,
22999,Reef The Lost Cauze,['underground rap'],,,,
23000,Azad Karahan,None,,,,
23001,Bach Collegium Zürich,None,,,,
23002,Hans-Dieter Mutschler,None,,,,
23003,Evelyn Glennie,['mallet'],,,,
23004,Sabine Bärtschi,None,,,,
23005,Nadia Belneeva,None,,,,
23006,Graeme Blevins,None,,,,
23007,Beto Sápio,None,,,,
23008,Vinícius Melo,None,,,,
23009,Urs Senn,None,,,,
23010,Blonde Redhead,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'chamber psych', 'chillwave', 'dance-punk', 'dream pop', 'experimental rock', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'neo-psychedelic', 'new rave', 'noise pop', 'nu gaze', 'post rock', 'shoegaze', 'slow core', 'space rock', 'synthpop']",,,,
23011,Still Parade,"['indie psych-rock', 'vapor soul']",,,,
23012,Christoph Lowis,None,,,,
23013,Júníus Meyvant,['icelandic pop'],,,,
23014,Lisa Schmid,None,,,,
23015,Cobario,None,,,,
23016,Iris Eggler,None,,,,
23017,Christoph Meinen,None,,,,
23018,Marco Ceriani,None,,,,
23019,Thell Barrio,None,,,,
23020,Biréli Lagrène Gipsy Project,None,,,,
23021,Hono Winterstein,None,,,,
23022,Diego Imbert,None,,,,
23023,Franck Wolf,None,,,,
23024,New Year's Day,None,,,,
23025,Fearless Vampire Killers,"['british alternative rock', 'pixie']",,,,
23026,Brigitte Ravenel,None,,,,
23027,Felicitas Strack,None,,,,
23028,Canyon Spree,None,,,,
23029,Guthrie Govan,"['jazz fusion', 'neo classical metal']",,,,
23030,Bryan Beller,"['deep jazz fusion', 'jazz bass']",,,,
23031,Marco Minnemann,"['jazz fusion', 'jazz metal']",,,,
23032,Eliza Shaddad,None,,,,
23033,Golden Void,"['psychedelic doom', 'retro metal', 'space rock']",,,,
23034,Holy Sons,None,,,,
23035,Gabriel Schiltknecht,None,,,,
23036,Kotaro Fukuma,None,,,,
23037,Fuzz Manta,None,,,,
23038,support: Finn Martin,None,,,,
23039,Mikko Innanen,['finnish jazz'],,,,
23040,Becca Stevens Band,None,,,,
23041,Hu Jung,None,,,,
23042,Neboja Bugarski,None,,,,
23043,Posaunenquartett Opus 4,None,,,,
23044,Jörg Richter,None,,,,
23045,Dirk Lehmann,None,,,,
23046,Stephan Meiner,None,,,,
23047,Wolfram Kuhnt,None,,,,
23048,Matthias Künzli,None,,,,
23049,Yvonne Moore -,['deep indie singer-songwriter'],,,,
23050,Alison Kilgannon,None,,,,
23051,Camille Sublet,None,,,,
23052,Bogna Bartosz,None,,,,
23053,William Control,['electropowerpop'],,,,
23054,Twin Atlantic,"['alt-indie rock', 'british alternative rock', 'scottish rock']",,,,
23055,Caino,None,,,,
23056,The Datsuns,"['garage rock', 'kiwi rock', 'punk blues']",,,,
23057,Colette Broeckaert,None,,,,
23058,Sebastian Berweck,None,,,,
23059,Eaves,['deep german punk'],,,,
23060,The Vaselines,"['alternative rock', 'c86', 'grunge', 'indie rock', 'lo-fi', 'post-punk', 'scottish rock', 'twee pop', 'uk post-punk']",,,,
23061,John Scofield & Medesky-Martin-Wood,None,,,,
23062,John Medeski,None,,,,
23063,Chris Wood,None,,,,
23064,Billy Martin,None,,,,
23065,Keren Motseri,None,,,,
23066,Claudio Santambrogio,None,,,,
23067,Hiroko Suzuki,None,,,,
23068,Boaz Berney,None,,,,
23069,Wild Eyes,['bay area indie'],,,,
23070,David Krakauer,"['clarinet', 'klezmer']",,,,
23071,Sheryl Bailey,['deep jazz guitar'],,,,
23072,Jerome Harris,None,,,,
23073,Michael Sarin,None,,,,
23074,Andy Burrows,None,,,,
23075,Dragged into Sunlight,"['atmospheric black metal', 'avantgarde metal', 'black death', 'doom metal', 'drone', 'drone metal', 'post-doom metal', 'post-metal', 'sludge metal', 'stoner metal', 'voidgaze']",,,,
23076,Patricia Janeckova,None,,,,
23077,Georg Steuber,None,,,,
23078,Lucie Horsch,None,,,,
23079,Alexandra Nepomnyashchaya,None,,,,
23080,Ruña't Hart,None,,,,
23081,Charlotte Spruit,None,,,,
23082,Mayu Konoe,None,,,,
23083,Takehiro Konoe,None,,,,
23084,Theodoor Heyning,None,,,,
23085,Movits!,"['deep swedish hip hop', 'electro swing', 'swedish alternative rock', 'swedish eurodance', 'swedish hip hop', 'swedish idol pop', 'swedish indie pop', 'swedish indie rock', 'swedish pop']",,,,
23086,Youth Lagoon,"['chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'neo-psychedelic', 'noise pop', 'nu gaze', 'shimmer pop', 'stomp and holler', 'synthpop']",,,,
23087,support: Mild High Club,None,,,,
23088,Cäthe,"['deep german pop rock', 'german indie', 'german pop']",,,,
23089,Timothy Ridout,None,,,,
23090,Joe Jackson,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk', 'folk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'synthpop']",,,,
23091,Andy Sheppard,['contemporary jazz'],,,,
23092,Peter Gerter,None,,,,
23093,Nadja,"['avantgarde metal', 'blackgaze', 'canadian metal', 'drone', 'drone metal', 'post-metal']",,,,
23094,Paul Phoenix,None,,,,
23095,Peter Gerber,None,,,,
23096,Kuno Heer,None,,,,
23097,Xiaoming Wang,None,,,,
23098,Valérie Szlávik,None,,,,
23099,Roland Zoss,None,,,,
23100,Dajana Wetzel,None,,,,
23101,Tinu Stadelmann,None,,,,
23102,Helmut F. Nowak,None,,,,
23103,Clemens Bittlinger,None,,,,
23104,David Plüss,None,,,,
23105,Götz Payer,None,,,,
23106,Mira Gloor,None,,,,
23107,Frederic Sanchez,None,,,,
23108,Tania Ramos,None,,,,
23109,Lukas Gothszalk,None,,,,
23110,Sandrine Canova,None,,,,
23111,Alisa Kolosova,None,,,,
23112,Pavel Cernoch,None,,,,
23113,Peter Mikulás,None,,,,
23114,Marcel Üstün,None,,,,
23115,Balasz Maté,None,,,,
23116,Hedreich Nichols,None,,,,
23117,Stephen Brunner,None,,,,
23118,Grave,"['folk metal', 'german metal', 'groove metal', 'heavy christmas', 'metal', 'neo classical metal', 'neo-trad metal', 'nwobhm', 'power metal', 'progressive metal', 'speed metal', 'thrash metal', 'viking metal']",,,,
23119,Malevolent Creation,"['black metal', 'black thrash', 'brutal death metal', 'crossover thrash', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'groove metal', 'metal', 'speed metal', 'technical death metal', 'thrash metal']",,,,
23120,Manuel Andrea Leuenberger,None,,,,
23121,Aziza Brahim,"['arab folk', 'mande pop', 'rai', 'world']",,,,
23122,Guillem Aguilar Nolis,None,,,,
23123,Ignasi Cusso Ruis,None,,,,
23124,Pep Mendoza,None,,,,
23125,Nicolas Roca Gomez,None,,,,
23126,Archer,None,,,,
23127,support: Die Mannequin,None,,,,
23128,Beat Iseli,None,,,,
23129,Urs Baserga,None,,,,
23130,Alan Solomon,None,,,,
23131,Oliver Ott,None,,,,
23132,Thomas Kunz,None,,,,
23133,DAS EFX,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",,,,
23134,Jay Buchanan,None,,,,
23135,Scott Holiday,None,,,,
23136,Dave Beste,None,,,,
23137,Michael Miley,None,,,,
23138,Anais Mitchel,None,,,,
23139,Northcote,None,,,,
23140,support: Andrew Paley,None,,,,
23141,Jessica Pilnäs,None,,,,
23142,Jeannette Köhn,None,,,,
23143,Sharon Dyall,None,,,,
23144,Ida Sand,"['swedish jazz', 'vocal jazz']",,,,
23145,Johan Norberg,None,,,,
23146,Bela Balint,None,,,,
23147,Roger Hürlimann,None,,,,
23148,Erich Güntensperger,None,,,,
23149,BBQ,"['garage pop', 'garage rock', 'indie garage rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'punk blues']",,,,
23150,Giedré,"['french reggae', 'french rock']",,,,
23151,Kate Miller-Heidke,"['australian alternative rock', 'australian pop', 'lilith', 'piano rock']",,,,
23152,Parra For Cuva & Band,None,,,,
23153,Zetla,None,,,,
23154,Barbara Schöniger,None,,,,
23155,Kayoko Watanabe Brunner,None,,,,
23156,Hannes Müller,None,,,,
23157,Christine Guggenbühl-Brun,None,,,,
23158,Julie Kihm,None,,,,
23159,Katarzyna Myka,None,,,,
23160,Eleonora Wojnar,None,,,,
23161,Alexandra Behrndt,None,,,,
23162,Katherina Alig,None,,,,
23163,conductor: Christoph Keller,None,,,,
23164,Star Trek,None,,,,
23165,Antonio Hart,None,,,,
23166,Ellis Marsalis,"['jazz christmas', 'stride']",,,,
23167,Johnaye Kendrick,None,,,,
23168,Bob Wilber,None,,,,
23169,Derek Douget,None,,,,
23170,Nadine Studer,None,,,,
23171,Dum Dum Girls,"['chillwave', 'dream pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'lo-fi', 'neo-psychedelic', 'noise pop', 'nu gaze', 'synthpop']",,,,
23172,support: Vorhees,None,,,,
23173,Hansjörg Birrer,None,,,,
23174,Adriana de Los Santos,None,,,,
23175,Gulam Kerimzade,None,,,,
23176,Raquel Gigot,None,,,,
23177,Now Ensemble,['modern performance'],,,,
23178,Jannik Giger,None,,,,
23179,Congaking,None,,,,
23180,Dennis Roshard,None,,,,
23181,Lutz Drenkwitz,None,,,,
23182,Hjaltalín,"['classic icelandic pop', 'icelandic pop']",,,,
23183,The Strapones,None,,,,
23184,Robert Francis & The Night Tide,None,,,,
23185,El Rumbero,None,,,,
23186,dance animation by Lorena y Diego,None,,,,
23187,Sleaford Mods,"['alt-indie rock', 'chamber psych', 'madchester']",,,,
23188,The Lucid Brain Integrative Project,None,,,,
23189,Laurie Amat,None,,,,
23190,Leander Reininghaus,None,,,,
23191,Stresschöpf,None,,,,
23192,Richard Fearless,['float house'],,,,
23193,Andrei Harabagiu,None,,,,
23194,Tania Ramos Morado,None,,,,
23195,Uli Jon Roth,"['album rock', 'hard rock', 'neo classical metal', 'nwobhm']",,,,
23196,The Common Linnets,['dutch pop'],,,,
23197,Mejer Nina Reiter,None,,,,
23198,Pascal Ruegger,None,,,,
23199,Mivos Quartet,None,,,,
23200,Olivia De Prato,None,,,,
23201,Victor Lowrie,None,,,,
23202,Mariel Roberts,None,,,,
23203,Gerhard Quartet,None,,,,
23204,Genesis: 17 Musiker/innen,None,,,,
23205,conductor: Riccardo Minasi,None,,,,
23206,The Ruby Suns,"['chillwave', 'freak folk', 'indietronica']",,,,
23207,We The Kings,"['emo', 'neo mellow', 'piano rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'pop rock', 'post-teen pop', 'teen pop', 'viral pop']",,,,
23208,Carola Reetz,None,,,,
23209,Kathrin Lüthi,None,,,,
23210,Christian Weinberger,None,,,,
23211,Lukas Rössner,None,,,,
23212,Keita Kitade,None,,,,
23213,Cäcilia Schüeli,None,,,,
23214,Support: Brian Smith,None,,,,
23215,Filipa Nunes,None,,,,
23216,Michel Peter,None,,,,
23217,Gémeaux Quartet,None,,,,
23218,Mykki Blanco,"['deep indie r&b', 'escape room', 'fluxwork', 'indie r&b', 'strut']",,,,
23219,Zosch,None,,,,
23220,Yaakov Shwekey,['judaica'],,,,
23221,Duo Gurfinkel,None,,,,
23222,Pat McManus,None,,,,
23223,Sylwia Bialas,None,,,,
23224,Casino Gitano,None,,,,
23225,Isra,None,,,,
23226,Mambito,None,,,,
23227,Christopher Zimmer,None,,,,
23228,Blueground & Klara,None,,,,
23229,Oscar Navarro,['deep soundtrack'],,,,
23230,Extraton,None,,,,
23231,Gille le Bigot,None,,,,
23232,Septicflesh,"['black metal', 'brutal death metal', 'death metal', 'groove metal', 'melodic death metal', 'pagan black metal', 'symphonic black metal', 'technical death metal']",,,,
23233,The John Lewis Trio,None,,,,
23234,Des Teufels Lockvögel,None,,,,
23235,Marco  Sacchetti,None,,,,
23236,Riccardo Lunardi,None,,,,
23237,Nic Dell´Aquila,None,,,,
23238,René Spengler,None,,,,
23239,Urs Stäheli,None,,,,
23240,Igor Butman,None,,,,
23241,Stephan Kurman,None,,,,
23242,Eduard Zizak,None,,,,
23243,Christoph Merki music 01,None,,,,
23244,Ramon ZIegler,None,,,,
23245,The Christians,None,,,,
23246,Tom Freund,['folk christmas'],,,,
23247,Meersalz,None,,,,
23248,Raporters,None,,,,
23249,Charlotte Claesson,None,,,,
23250,Stephanie Lambert,None,,,,
23251,Thomas Gläser,None,,,,
23252,Olivier Keller,None,,,,
23253,Pascal Keller,None,,,,
23254,Tom Vernon,None,,,,
23255,Electric Eye,None,,,,
23256,Mellowtone,None,,,,
23257,Blueblut,None,,,,
23258,Cabaret Contemporain,None,,,,
23259,Romina Tomasoni,None,,,,
23260,Wei-Zhong Lu,None,,,,
23261,Wen Lu-Hu,None,,,,
23262,Claudia Kienzler,None,,,,
23263,Irene Hirt,None,,,,
23264,Vincent Dubois,None,,,,
23265,5 Seconds Of Summer,"['pop', 'post-teen pop', 'teen pop', 'viral pop']",,,,
23266,Anne-Sophie Ferrer,None,,,,
23267,Omar Sosa,"['contemporary jazz', 'contemporary post-bop', 'fourth world', 'latin jazz']",,,,
23268,Childo Tomas,None,,,,
23269,Leandro Saint-Hill,None,,,,
23270,Handsome Hank and his Band,None,,,,
23271,Equilibrium,"['folk metal', 'german metal', 'melodic death metal', 'metal', 'neue deutsche harte', 'power metal', 'progressive metal', 'symphonic metal', 'viking metal']",,,,
23272,Teija Niku,None,,,,
23273,David Yengibarian,None,,,,
23274,Niamh Ní Charra,['jig and reel'],,,,
23275,Thilo Plaesser,None,,,,
23276,Atomic Bitchwax,"['psychedelic doom', 'retro metal', 'sludge metal', 'stoner metal', 'stoner rock']",,,,
23277,Dianne Reeves & Band,None,,,,
23278,Vera Rudolph von Rohr,None,,,,
23279,Andreas Frei,None,,,,
23280,Michael Wegmann,None,,,,
23281,Gilberto Fischli,None,,,,
23282,Rainer Sander,None,,,,
23283,Mathias Götz,None,,,,
23284,Maria Männikkö,None,,,,
23285,Pauli Kari,None,,,,
23286,Christophe Buchard,None,,,,
23287,Igor Retnev,None,,,,
23288,Helene Gräser,None,,,,
23289,Los acuña,None,,,,
23290,Matthieu Llodra,None,,,,
23291,Nicole Johaenntgen,None,,,,
23292,Bored Nothing,None,,,,
23293,Flavio Virzì,None,,,,
23294,Simone Beneventi,None,,,,
23295,Pascal Übelhart,None,,,,
23296,hosted by Hochschule für Musik Abteilung Jazz & Ohad Talmor,None,,,,
23297,Robles Lauer feat. Ahmed Soura,None,,,,
23298,Boho Dancer,None,,,,
23299,Negative Standards,None,,,,
23300,Maria Meerovitch,None,,,,
23301,Sunrise,"['anthem emo', 'pixie', 'pop punk']",,,,
23302,Martin Jufe,None,,,,
23303,Eva Wajsza,None,,,,
23304,Anna Leontinskaja,None,,,,
23305,"""In 80 Minuten um die Welt""",None,,,,
23306,support: Furniture,None,,,,
23307,Nicolas Isabelle,None,,,,
23308,Bruno Fernandes,None,,,,
23309,Bombay,"['alt-indie rock', 'alternative dance', 'british indie rock', 'folk-pop', 'garage rock', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'new rave', 'shimmer pop', 'stomp and holler']",,,,
23310,Ménilmontant,None,,,,
23311,Brumes d'automne,None,,,,
23312,Sewer Rats,None,,,,
23313,Janis Tretjuks,None,,,,
23314,Timothy Crawford,None,,,,
23315,Manuel Hofer,None,,,,
23316,Alasdair Beatson,None,,,,
23317,Ana Paula Moreti,None,,,,
23318,Marcelo Valezi,None,,,,
23319,Eduardo Gallian,None,,,,
23320,Ricardo Cren,None,,,,
23321,Bruno Coppini,None,,,,
23322,Neuroticfish,"['ebm', 'futurepop']",,,,
23323,Digitalism,"['alternative dance', 'big beat', 'dance-punk', 'disco house', 'electro house', 'electronic', 'filter house', 'indietronica', 'new rave', 'synthpop']",,,,
23324,Zombie Zombie,"['alternative metal', 'comic', 'groove metal', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",,,,
23325,Elif Egecioglu,None,,,,
23326,Jon Fält,None,,,,
23327,Zuger Shuger - 6300,None,,,,
23328,DJs Maori,None,,,,
23329,Woodnox,None,,,,
23330,Schlakks,None,,,,
23331,Andrea Pensado,None,,,,
23332,Jiflure,None,,,,
23333,Shaddah Tuum,None,,,,
23334,Blood Music,None,,,,
23335,Jasss,None,,,,
23336,Yi-Chen Lin,None,,,,
23337,Philippe Emanuel Haas,None,,,,
23338,Alex de Almeida,None,,,,
23339,works by Pierre-André Bovey,None,,,,
23340,Tobias Jesso Jr.,None,,,,
23341,Pierre-Laurent Aimard,"['avant-garde', 'choral', 'classical', 'classical performance', 'classical piano', 'concert piano', 'modern classical', 'modern performance', 'orchestral', 'violin']",,,,
23342,Cecile Mc Lorin Salvant Quintet,None,,,,
23343,Antonio Sanchez,['contemporary jazz'],,,,
23344,Seamus Blake,"['contemporary jazz', 'contemporary post-bop']",,,,
23345,John Escreet,None,,,,
23346,Ben Williams,"['contemporary jazz', 'indie jazz']",,,,
23347,Marcus Strickland,"['contemporary jazz', 'contemporary post-bop', 'indie jazz']",,,,
23348,Matt Stevens,None,,,,
23349,Trio Vagón Tango,None,,,,
23350,Kraftwerk,"['art rock', 'big beat', 'dance rock', 'electro', 'electronic', 'experimental', 'fourth world', 'german techno', 'kraut rock', 'new romantic', 'new wave', 'post-punk', 'synthpop']",,,,
23351,Sara Caswell,None,,,,
23352,Rob Schwimmer,['laboratorio'],,,,
23353,John Hadfield,None,,,,
23354,Lower Dens,"['chamber psych', 'chillwave', 'dream pop', 'freak folk', 'garage psych', 'indie dream pop', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'lo-fi', 'neo-psychedelic', 'new weird america', 'noise pop', 'nu gaze', 'preverb', 'shimmer pop', 'shiver pop', 'slow core']",,,,
23355,Tanya Stephens & Royal Roots Band,None,,,,
23356,Anna Willerding,None,,,,
23357,support: Unearth,None,,,,
23358,Mary Olivon,None,,,,
23359,Anne Fischer,None,,,,
23360,Matthias Kaul,['contemporary classical'],,,,
23361,Astrid Schmeling,None,,,,
23362,Michael Schröder,None,,,,
23363,Joyce Manor,"['alternative emo', 'anthem emo', 'anti-folk', 'emo', 'indie garage rock', 'indie punk', 'lo-fi', 'pop punk']",,,,
23364,Giulia Semenzato,None,,,,
23365,Rita Brega,None,,,,
23366,Noemi Jufer,None,,,,
23367,Aki Noda,None,,,,
23368,Javier Cantillo,None,,,,
23369,Braulio Antonio Labanino,None,,,,
23370,Osvaldo Enriquez Castro,None,,,,
23371,Aarauer Turmbläser,None,,,,
23372,St. Petersburger Philharmoniker,None,,,,
23373,Strawdaze,['celtic punk'],,,,
23374,Pauline Tardy,None,,,,
23375,Gadi Stern,None,,,,
23376,Daniel Benhorin,None,,,,
23377,Franky Fersino,None,,,,
23378,René Deck,None,,,,
23379,Ivo Amstutz,None,,,,
23380,Bero Herzig,None,,,,
23381,Anne Czichowsky,None,,,,
23382,Michi Anklin,None,,,,
23383,Men From S.P.E.C.T.R.E.,None,,,,
23384,Vibravoid,"['deep space rock', 'psych gaze', 'space rock']",,,,
23385,Martin Kovaric,None,,,,
23386,conductor: Stephen Smith,None,,,,
23387,Perfect Giddimani,None,,,,
23388,Roh,None,,,,
23389,Fhunyue Gao,None,,,,
23390,Oscar And The Wolf,None,,,,
23391,Rhythmic Ceremonial Ritual,None,,,,
23392,Shitty Life,None,,,,
23393,Manuela Lopes de Castro,None,,,,
23394,Elva Bai,None,,,,
23395,Dying Fetus,"['brutal death metal', 'death core', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'groove metal', 'melodic metalcore', 'metal', 'technical death metal', 'thrash metal']",,,,
23396,Goathwhore,None,,,,
23397,Christof Jaussi,None,,,,
23398,Bruno Ganz,None,,,,
23399,R,"['dance pop', 'dwn trap', 'hip hop', 'hip pop', 'pop', 'pop christmas', 'pop rap', 'r&b', 'rap', 'soul christmas', 'southern hip hop', 'urban contemporary']",,,,
23400,Julia Bauer,None,,,,
23401,Alek Fester,None,,,,
23402,Little Dragon,"['alternative dance', 'chillwave', 'dance-punk', 'deep indie r&b', 'downtempo', 'electronic', 'escape room', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'neo soul', 'new rave', 'shimmer pop', 'swedish synthpop', 'synthpop', 'trip hop']",,,,
23403,Antonia Hausmann,None,,,,
23404,Matti Oehl,None,,,,
23405,Philip Frischkorn,None,,,,
23406,Moritz Wesp,None,,,,
23407,Marie  Krüttli,None,,,,
23408,Foxes in Fiction,"['chillwave', 'indie dream pop', 'indie garage rock', 'nu gaze']",,,,
23409,Andy Guhl & Aspec,None,,,,
23410,J Mascis,"['alternative rock', 'indie rock', 'lo-fi', 'slow core']",,,,
23411,Lukas Frind,None,,,,
23412,Dora Luginbühl,None,,,,
23413,Sibylle Isler,None,,,,
23414,Magnus Dammenmiller,None,,,,
23415,Beat Schäfer,None,,,,
23416,Nicolas Rihs,None,,,,
23417,Therese Hauser,None,,,,
23418,Frederic Sánchez,None,,,,
23419,Esther Severac,None,,,,
23420,Ashot Khachaturyan,None,,,,
23421,Miquel Jordá Saún,None,,,,
23422,Hellyeah,"['alternative metal', 'groove metal', 'industrial metal', 'melodic metalcore', 'metal', 'metalcore', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",,,,
23423,Love And Death,"['christian alternative rock', 'christian metal', 'christian rock', 'nu metal', 'rap metal', 'rap rock']",,,,
23424,Iwan Jenny,None,,,,
23425,Testament,"['album rock', 'alternative metal', 'crossover thrash', 'death metal', 'funk rock', 'glam metal', 'groove metal', 'hard rock', 'melodic death metal', 'melodic metalcore', 'metal', 'metalcore', 'neo classical metal', 'nu metal', 'power metal', 'progressive metal', 'rap metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']",,,,
23426,Jazzbaragge Allstars & The New Mastersounds,None,,,,
23427,British Sea Power,"['britpop', 'chamber psych', 'indie rock', 'madchester']",,,,
23428,Karen Gibbard,None,,,,
23429,Rebekka Zweifel,None,,,,
23430,Gabriela Friedli Trio,None,,,,
23431,Fuchigami To Funato,None,,,,
23432,Alessandro Valoriani,None,,,,
23433,Fredrika Stahl,['vocal jazz'],,,,
23434,Maeva Le Berre,None,,,,
23435,Dino Trifunovic,None,,,,
23436,Mathieu Gayout,None,,,,
23437,My Name is George,['swiss rock'],,,,
23438,Laura Kinsella,None,,,,
23439,Absolva,None,,,,
23440,Carmen Linares & Eos Guitar Quartet,None,,,,
23441,Daniel L. Schmid,None,,,,
23442,Christian Zehnder & Gregor Hilbe,None,,,,
23443,Amadis Brugnoni,None,,,,
23444,Odezenne,"['french hip hop', 'french indie pop', 'french indietronica', 'french rock']",,,,
23445,Dave Holland & Pepe Habichuela Flamenco 5tet,None,,,,
23446,Rocket From The Crypt,"['garage rock', 'math rock', 'post-hardcore', 'punk', 'punk blues', 'punk christmas']",,,,
23447,Blackup,None,,,,
23448,Hi-Grip,None,,,,
23449,Paul Basile,None,,,,
23450,Ras Manuel,None,,,,
23451,Johan Wermeille,None,,,,
23452,Théo Känzig,None,,,,
23453,Live: Bruk Boogie Kru feat. T-Roy,None,,,,
23454,Roger Molnar,None,,,,
23455,Falco Meyer,None,,,,
23456,Wolf Meyer,None,,,,
23457,Meta Amstad,None,,,,
23458,Salome Bossard,None,,,,
23459,Dezmond Dez,['swiss hip hop'],,,,
23460,Busy Signal,"['azontobeats', 'dancehall', 'lovers rock', 'roots reggae']",,,,
23461,Marina Brunner,None,,,,
23462,Simon Hänni,None,,,,
23463,conductor: Jörg Widmann,None,,,,
23464,Einführung und Vertonung von Karin Weissberg,None,,,,
23465,Hellbros,None,,,,
23466,Yeasayer,"['alternative dance', 'brooklyn indie', 'chamber pop', 'chillwave', 'dance-punk', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'neo-psychedelic', 'new rave', 'noise pop', 'nu gaze', 'shimmer pop', 'stomp and holler', 'synthpop']",,,,
23467,Vladimir Ivanov-Rakievsky,None,,,,
23468,Soliloquies,None,,,,
23469,Florian Uhlig,None,,,,
23470,Upon This Dawning,"['post-screamo', 'screamo']",,,,
23471,Ayo,"['azontobeats', 'deep pop r&b', 'dwn trap']",,,,
23472,Citizen Cope,"['neo mellow', 'pop rock']",,,,
23473,Piano Club,['classify'],,,,
23474,Bryant Jones & The Victory Gospel Singers feat. Elsa Harris,None,,,,
23475,Marcel Thoml,None,,,,
23476,Feet Peals,None,,,,
23477,Daughn Gibson,None,,,,
23478,Waites,None,,,,
23479,Lia Pale feat. Mathias Rüegg,None,,,,
23480,JC Satàn,['garage pop'],,,,
23481,Spiral Arms,None,,,,
23482,Rythm River Trio,None,,,,
23483,Kiyoshi Kasai,None,,,,
23484,Booker T Jones,"['deep funk', 'funk', 'memphis soul', 'soul', 'southern soul']",,,,
23485,Vernon Black,None,,,,
23486,Ted Jones,None,,,,
23487,Melvin Brannon Jr,None,,,,
23488,Darian Gray,None,,,,
23489,Svavar Knútur,None,,,,
23490,conductor: Christian Zacharias,None,,,,
