	[]
Layer V	[]
Lazare Hoche	['house music', 'dub']
Lazare Hoche & SAM & Malin Genie	['rap', 'house music', 'house music', 'house music', 'house music', 'jungle', 'rap', 'house music', 'house music', 'house music', 'house music']
Lazerslut  Berlin	[]
Lazy Mouth	['rap', 'disco']
Le Bérger	[]
Le ChatMan	[]
Le Citadin	[]
Le Horla	[]
Le Petit Prince	[]
Le Peuple de LHerbe	['dub', 'dub', 'dub']
Le collectif Oscil8 fait son premier tour de piste à Lausanne	[]
Le collectif genevois CNSTL a été crée en 2011 Il est composé de 4 djs	[]
Le team Brown S a été créée en 2007 Il regroupe deux amoureux de House Music à savoir Black Martini et Alex Kuem	[]
Le1f	['escape room', 'indie r&b', 'strut', 'escape room', 'indie r&b', 'strut', 'escape room', 'indie r&b', 'strut']
LeZed	[]
Lecture w Sassy J	[]
Lee Burridge  Akowa	[]
Lee Curtiss	['disco', 'techno', 'rap', 'house music', 'techno', 'disco', 'house music', 'techno', 'disco', 'techno', 'disco', 'techno']
Lee Fraser	[]
Lee Gamble	['techno', 'fluxwork', 'idm', 'mandible', 'house music', 'techno', 'fluxwork', 'idm', 'mandible', 'house music', 'techno', 'fluxwork', 'idm', 'mandible', 'house music']
Lee Jokes	['rap', 'disco']
Lee Jones	['country blues', 'folk', 'folk', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'blues', 'rock', 'singer-songwriter', 'rock', 'folk', 'vocal jazz', 'country blues', 'folk', 'folk', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'blues', 'rock', 'singer-songwriter', 'rock', 'folk', 'vocal jazz', 'country blues', 'folk', 'folk', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'blues', 'rock', 'singer-songwriter', 'rock', 'folk', 'vocal jazz']
Lee Van Dowski	['techno', 'techno', 'house music', 'rap', 'ambient', 'techno', 'disco', 'hip hop', 'techno', 'hip hop', 'rock', 'techno', 'techno', 'house music', 'techno', 'techno', 'house music']
LeeO	[]
Leeman	[]
Leeroy Thornhill	['breakbeat', 'breakbeat', 'breakbeat']
Lefrip  Urbanstructure	[]
Lefto	['bass trip', 'rap', 'hip hop', 'disco', 'hip hop', 'hip hop', 'trap', 'bass trip', 'bass trip']
Leif Elggren	['lowercase', 'lowercase', 'lowercase']
Leipzig	['classical christmas', 'classical', 'classical', 'orchestral', 'violin', 'classical christmas', 'classical', 'classical', 'orchestral', 'violin', 'classical christmas', 'classical', 'classical', 'orchestral', 'violin']
Leisure Options	[]
Lejuste	[]
Leke da Loco	[]
Lele DeeJay	[]
Lemka	[]
Lemonick	['disco', 'rap']
Lemonick  Argent Sale  Couleur 3	[]
Len Faki	['techno', 'techno', 'house music', 'techno', 'rap', 'house music', 'techno', 'disco', 'techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'house music', 'techno']
Leo	['house music', 'techno', 'house music', 'hip hop', 'techno', 'hip hop']
Leon Licht	['house music', 'techno', 'house music', 'disco', 'house music', 'techno']
Leonardo	['bolero', 'cantautor', 'ranchera', 'house music', 'house music', 'house music', 'bolero', 'cantautor', 'ranchera', 'bolero', 'cantautor', 'ranchera']
Leone Music  Suruba X  London UK	[]
Lerosa	['house music', 'techno', 'rap', 'house music', 'techno', 'disco', 'hip hop', 'techno', 'house music', 'techno', 'house music', 'techno']
Leroy	['channel pop', 'pop', 'channel pop', 'pop', 'channel pop', 'pop']
Les Chicklettes	[]
Les Diplomates aka Mambo Chick & Jean Toussaint	[]
Les Frères	['kompa', 'kompa', 'kompa']
Les Points live	[]
Lesničar	[]
LethargyZH	[]
Levin	['rock', 'jazz fusion', 'rock', 'rock', 'house music', 'house music', 'hip hop', 'rock', 'jazz fusion', 'rock', 'rock', 'rock', 'jazz fusion', 'rock', 'rock']
Lewis Duggleby	[]
Lewski	[]
Lewski & Benito	[]
Lexer	['house music', 'deep', 'groove room', 'house music', 'rap', 'disco', 'house music', 'deep', 'groove room', 'house music', 'house music', 'deep', 'groove room', 'house music']
Lexfinger	[]
Lexis	['schranz', 'schranz', 'schranz']
Lexx	['rap', 'disco']
Lexy	[]
LiVe	['christian christmas', 'world worship', 'worship', 'christian christmas', 'world worship', 'worship', 'christian christmas', 'world worship', 'worship']
Licht Lichtdeffekte	[]
Lichtsport vs Bruno Tait  Visuals  DE	[]
Lila Hart	['rap', 'house music', 'idm', 'dub', 'ambient', 'techno', 'disco', 'house music', 'techno']
Lilith	['spanish punk', 'rap', 'house music', 'techno', 'house music', 'disco', 'techno', 'hip hop', 'spanish punk', 'spanish punk']
Lilith  NoVus  Amazing Music  Draft	[]
Lilly Palmer	[]
LilÐ´ HÐ´rt	[]
Lilд Hдrt	[]
Lim Giong	[]
Lime	['disco', 'freestyle', 'post-disco', 'disco', 'freestyle', 'post-disco', 'disco', 'freestyle', 'post-disco']
Limited Brothers	[]
Limited brothers	[]
Limmatquai	[]
Limmatquai Swiss Innovations Stage presented by SUISA	[]
Lindon & Jembo62	[]
Line Up Dienstag 162	[]
Line Up Montag 152	[]
Line up	[]
LineUp Friday	[]
LineUp Saturday	[]
Lineas De Nazca MEX	[]
Ling	[]
Lino Loud	[]
Liquid	['ambient', 'fourth world', 'healing', 'meditation', 'new age', 'ambient', 'fourth world', 'healing', 'meditation', 'new age', 'ambient', 'fourth world', 'healing', 'meditation', 'new age']
Liquid Audio	[]
Little Barrie	['rock', 'modern blues', 'blues', 'rock', 'modern blues', 'blues', 'rock', 'modern blues', 'blues']
Little Louie Vega	['house music', 'house music', 'disco', 'house music', 'house music', 'house music', 'disco', 'house music', 'house music', 'house music', 'disco', 'house music']
Little Lu	[]
Little Martinez	[]
Live	['christian christmas', 'world worship', 'worship', 'christian christmas', 'world worship', 'worship', 'christian christmas', 'world worship', 'worship']
Live Dread J	[]
Live Dürerstuben	[]
Live I Heart Sharks	[]
Live Jeans Team	[]
Live Suspect One	[]
Livia Moretti voice	[]
Livia Wallace & Manish	[]
Living on the Outside	[]
Livio & Roby	['techno', 'techno', 'techno']
Liviu Groza	['rap', 'disco']
Local support by Audiobox Suspects	[]
Loccomotion  Argent Sale  CH	[]
Locloise Électro NE	[]
Loco Dice	['techno', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'rap', 'house music', 'hip hop', 'techno', 'hip hop', 'techno', 'hip hop', 'techno', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'techno', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno']
Loco Lita  Basel	[]
Logistics	['drum and bass', 'drum and bass', 'drum and bass', 'drum and bass', 'drum and bass', 'drum and bass']
Lolo & Romeo	[]
London	['classical', 'classical', 'orchestral', 'soundtrack', 'classical', 'classical', 'orchestral', 'soundtrack', 'classical', 'classical', 'orchestral', 'soundtrack']
London UK	[]
Look Like	['house music', 'house music', 'house music']
Loops Haunt	['idm', 'idm', 'idm']
Lorax	['movie tunes', 'movie tunes', 'movie tunes']
Lorenz Rhode	['house music', 'rap', 'house music', 'disco', 'hip hop', 'house music', 'house music']
Lorenzo Chiabotti AKA IENA SAW	[]
Lorik	['hip hop', 'hip hop', 'hip hop']
Loris Palermo	[]
Loris Scaglia	[]
Los Abstractos	[]
Los Suruba	['disco', 'rap', 'house music', 'techno', 'house music', 'disco', 'house music', 'house music', 'hip hop', 'techno', 'rock', 'disco', 'disco']
Los Wenamigos	[]
Losoul	['house music', 'disco', 'rock', 'techno', 'rap']
Lost & Found	[]
Lost Heritage	[]
Lost Heritage live	[]
Lost at	[]
Louie Cut	['techno', 'minimal', 'techno', 'minimal', 'techno', 'minimal']
Louie Vega	['house music', 'house music', 'disco', 'house music', 'rap', 'house music', 'disco', 'house music', 'hip hop', 'techno', 'hip hop', 'rock', 'house music', 'house music', 'disco', 'house music', 'house music', 'house music', 'disco', 'house music']
Louisahhh  US  Bromance Rec	[]
Louise	[]
LoveMEAlex b2b MAD  Deep Tech Records  Malicious Smile	[]
Low Tales	['house music', 'house music', 'house music', 'techno']
LowTales & Vanita	['rap', 'house music', 'house music', 'house music', 'techno']
Lu K	[]
Lu K & Dubstep	[]
Lu K vsFionom	[]
Lu Siegwart	[]
LuK	['estonian pop', 'estonian pop', 'estonian pop']
Luc Ringeisen	['rap', 'house music', 'disco', 'house music', 'hip hop', 'hip hop']
Luca Agnelli	['rap', 'house music', 'disco']
Luca Agnelli & Marco Faraone	['house music', 'rap', 'house music', 'house music', 'house music', 'techno']
Luca Barletta	[]
Luca Castagna	[]
Luca Castillo	['house music', 'house music', 'techno']
Luca Eminenti	[]
Luca F	[]
Luca Fioretti	[]
Luca Firrincieli	[]
Luca Gerosa	[]
Luca Parravicini	[]
Luca Torre	['hip hop', 'downtempo', 'techno', 'house music', 'disco', 'techno', 'techno', 'ambient', 'rap', 'house music']
Luca Torre vs Ben Larsen	[]
Luca de Grandis	[]
Luca de Grandis aka Der Schuft	[]
Lucalain	[]
Lucas Aliu	['house music', 'techno', 'techno']
Lucas MonÃ¨me	[]
Lucas Monème	[]
Lucas Ramirez	[]
Luciano	['adult standards', 'canzone napoletana', 'opera', 'operatic pop', 'rap', 'disco', 'hip hop', 'rock', 'adult standards', 'canzone napoletana', 'opera', 'operatic pop', 'adult standards', 'canzone napoletana', 'opera', 'operatic pop']
Lucianou2028	[]
Lucien Dubuis	[]
Lucigene	[]
Lucretio	['rap', 'disco']
Ludwig Van Electro	[]
Luft	['rap', 'house music', 'techno', 'disco', 'techno']
Lui Young	['rap', 'techno', 'disco', 'techno']
Luigi Forte	['electro music', 'disco']
Luigi Tozzi	['dub', 'rap', 'ambient', 'techno', 'disco', 'techno', 'dub', 'dub']
Luis Cunha	['rap', 'disco', 'rock']
Luis Hill  Crave	[]
Luka Torre	[]
Lukas Kleesattel	['house music', 'techno', 'techno']
Lukas Siegwart	[]
Lukas Walker	[]
Luke	['contemporary country', 'country', 'country', 'country', 'contemporary country', 'country', 'country', 'country', 'contemporary country', 'country', 'country', 'country']
Luke Redford	[]
Luke Redford  Miteinander Musik	[]
Luke Vibert	['house music', 'techno', 'bass music', 'breakbeat', 'techno', 'drum and bass', 'electro', 'electronic', 'idm', 'hardcore', 'music', 'microhouse', 'ninja', 'techno', 'downtempo', 'idm', 'house music', 'techno', 'bass music', 'breakbeat', 'techno', 'drum and bass', 'electro', 'electronic', 'idm', 'hardcore', 'music', 'microhouse', 'ninja', 'techno', 'downtempo', 'idm', 'house music', 'techno', 'bass music', 'breakbeat', 'techno', 'drum and bass', 'electro', 'electronic', 'idm', 'hardcore', 'music', 'microhouse', 'ninja', 'techno', 'downtempo', 'idm']
Luki Music	[]
Lukii	[]
Luna City Express	['techno', 'trance music', 'rock', 'techno', 'techno']
Lusine	['bass music', 'post-disco', 'electronic', 'idm', 'music', 'microhouse', 'techno', 'ninja', 'rap', 'disco', 'bass music', 'post-disco', 'electronic', 'idm', 'music', 'microhouse', 'techno', 'ninja', 'bass music', 'post-disco', 'electronic', 'idm', 'music', 'microhouse', 'techno', 'ninja']
Luzern	[]
LuzernCH	[]
Lvov	['rap', 'disco', 'rock']
Ly Sander	['house music', 'disco', 'rap']
Lynx  Hospital  Detail  UK	[]
Lé Berger	[]
Léonard de Léonard	[]
MADWAVE	[]
MAIN Room	[]
MAIN STAGE	[]
MAKA	[]
MANDEG ZH	[]
MANDY	['pop', 'europop', 'hollywood', 'movie tunes', 'neo mellow', 'pop', 'pop', 'pop', 'pop', 'hip hop', 'techno', 'house music', 'disco', 'techno', 'rap', 'pop', 'europop', 'hollywood', 'movie tunes', 'neo mellow', 'pop', 'pop', 'pop', 'pop', 'pop', 'europop', 'hollywood', 'movie tunes', 'neo mellow', 'pop', 'pop', 'pop', 'pop']
MANNA	[]
MANS1	[]
MANZI b2b SOCI	[]
MARABOUT	['coupe decale', 'zouglou', 'coupe decale', 'zouglou', 'coupe decale', 'zouglou']
MARKO BLAZE	[]
MASH	['halloween', 'house music', 'halloween', 'halloween']
MATT MANIK	[]
MATTHEW HALSALL live	[]
MATTHIAS SCHAFFHÄUSER	[]
MAUY	[]
MAXXDRUMS	[]
MAnimals	[]
MC Blackeye	[]
MC FAVA	[]
MC Fava	[]
MC Fava  Commercial Suicide	[]
MC Fave	[]
MC Ksailev  Sekoïa	[]
MC Matt	[]
MC PAPS  Mc  GE	[]
MC Paps	[]
MC Raf	[]
MC Riya	[]
MC SOLAAR	['chanson', 'chanson', 'chanson']
MC STONE  Neurocide  CH	[]
MC Skywalker	[]
MC Skywalker  GE	[]
MC Soze	[]
MC Stone	[]
MC Stone  Neurocide  Fribourg	[]
MDR	[]
ME	['alternative metal', 'metalcore', 'pixie', 'pop punk', 'screamo', 'alternative metal', 'metalcore', 'pixie', 'pop punk', 'screamo', 'alternative metal', 'metalcore', 'pixie', 'pop punk', 'screamo']
ME & her	['rap', 'trap', 'rap']
MEL Y  Stuttgart	[]
MERCREDI 11 AVRIL	[]
MERCURY FALL	[]
METRIK TEKNOMAD  Astrofonik	[]
MEX	['deep cumbia sonidera', 'deep cumbia sonidera', 'deep cumbia sonidera']
MF Jaeger	[]
MGMS  CH	[]
MIA	['pop', 'escape room', 'hip hop', 'indie r&b', 'electronic rock', 'pop', 'electronic rock', 'pop', 'escape room', 'hip hop', 'indie r&b', 'electronic rock', 'pop', 'electronic rock', 'pop', 'escape room', 'hip hop', 'indie r&b', 'electronic rock', 'pop', 'electronic rock']
MIAU STUDIO	[]
MINDX meets SNOWMAN  OXA  Harem Records	[]
MINIMAL	[]
MIRCO MENDOSTA	[]
MIRIAM SCHWEIZER	[]
MISCHKULTUR BERN  BAILE MUSIK  TIP TAP RECORDS	[]
MITIKAL  dnb jump up	[]
MITIKAL  drum & bass  GE	[]
MIZOO	['rap', 'electronica', 'house music', 'downtempo', 'ambient', 'trance music', 'disco', 'techno']
MM	['banda', 'regional mexican pop', 'techno', 'techno', 'banda', 'regional mexican pop', 'banda', 'regional mexican pop']
MN	[]
MNNSK	[]
MNÃVR	[]
MNØVR	[]
MONEELOVE	[]
MONICA DIAS	[]
MORGANJ	[]
MR RIDDLER	[]
MR ROX & MR SIMON	[]
MRI	[]
MRZ	[]
MTDF	['house music']
MXProject	[]
MYKE	['hip hop', 'portland indie', 'underground', 'hip hop', 'portland indie', 'underground', 'hip hop', 'portland indie', 'underground']
MYND	[]
Maayan Nidam	['techno', 'dub', 'techno', 'techno', 'techno', 'techno']
Maceo Plex	['disco', 'deep', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'disco', 'deep', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'disco', 'deep', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'house music']
Maciek Norowol	[]
Macromism	['techno', 'rap', 'disco', 'techno', 'techno']
Macy Gray	['neo soul', 'pop christmas', 'pop', 'r&b', 'soul', 'soul', 'urban contemporary', 'vocal jazz', 'neo soul', 'pop christmas', 'pop', 'r&b', 'soul', 'soul', 'urban contemporary', 'vocal jazz', 'neo soul', 'pop christmas', 'pop', 'r&b', 'soul', 'soul', 'urban contemporary', 'vocal jazz']
Mad Rey	['house music', 'rap', 'disco', 'house music', 'house music']
MadKatz DJTeam	[]
Madame Patate	[]
Madben	['rap', 'techno', 'disco', 'techno', 'hip hop', 'rock']
Madfunk	[]
Madmotormiquel	['house music', 'house music', 'house music']
Madnax	['house music', 'techno', 'techno']
Mads Penthouse named JetLag	[]
Madwave	[]
Mafou	[]
Magda	['rap', 'house music', 'techno', 'disco', 'hip hop', 'techno']
Magdalena	['choral', 'classical performance', 'harpsichord', 'opera', 'orchestral', 'rap', 'electronica', 'downtempo', 'techno', 'disco', 'techno', 'hip hop', 'choral', 'classical performance', 'harpsichord', 'opera', 'orchestral', 'choral', 'classical performance', 'harpsichord', 'opera', 'orchestral']
Magit Cacoon	['disco', 'rap']
Magnetic	['chamber pop', 'pop', 'folk', 'indie', 'indie', 'indie', 'stomp and holler', 'chamber pop', 'pop', 'folk', 'indie', 'indie', 'indie', 'stomp and holler', 'chamber pop', 'pop', 'folk', 'indie', 'indie', 'indie', 'stomp and holler']
Mah Mood	[]
MahMood	[]
Maho & Jackin	[]
Main Floor	[]
Main Room	[]
Main Stage	[]
Mainfloor	[]
Mainstage Bürkliplatz presented by Fordt	[]
Maja Ratkje	['dark jazz', 'laboratorio', 'dark jazz', 'laboratorio', 'dark jazz', 'laboratorio']
Makam	[]
Makau AND FILAFERRO	[]
Makorokosmos AG	[]
Mala  Digital Mystikz	[]
Malicious Joy	[]
Malik	['pop', 'pop', 'pop', 'pop', 'pop', 'pop', 'pop', 'pop', 'pop']
Malki	[]
Malki  Deep Fuzz	[]
Maloon TheBoom	[]
Mambo Chick	[]
Man of Tomorrow	[]
Manali Shah	[]
Mandar	[]
Mandrax	[]
Mangali	[]
Manic Mike	['rap', 'house music', 'techno', 'disco', 'techno']
Mannequine	['house music', 'disco', 'disco']
Mannequine from Zurich	[]
Mano Le Tough	['disco', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'disco', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'disco', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music']
Manoletto	[]
Manolo	['trap', 'trap', 'trap']
Manon	['rap', 'house music', 'techno', 'disco', 'techno', 'hip hop']
ManuHeme	[]
Manuel Fischer	[]
Manuel Moreno	[]
Manuel Resch	[]
Manuel Sahagun	['rap', 'house music', 'techno', 'disco', 'house music', 'house music', 'techno']
Manuheme	[]
MarT	['swedish punk', 'swedish punk', 'swedish punk']
Maral Salmassi	['rap', 'electronica', 'techno', 'hip hop', 'techno']
Marc DArrigo	['electronica', 'house music', 'techno', 'house music', 'techno']
Marc Deriaz	[]
Marc Deriaz und viele Mehr Nid verpasse	[]
Marc Fuhrmann	[]
Marc Houle	['techno', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'rap', 'techno', 'disco', 'hip hop', 'techno', 'techno', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'techno', 'techno', 'microhouse', 'techno', 'house music', 'techno']
Marc Hype	['drum and bass', 'jump up', 'jungle', 'drum and bass', 'jump up', 'jungle', 'drum and bass', 'jump up', 'jungle']
Marc Klein	[]
Marc Loin	[]
Marc Poppcke	['techno', 'hip hop', 'disco', 'rap', 'techno', 'techno']
Marc Romboy	['disco', 'deep', 'deep', 'techno', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'rap', 'house music', 'disco', 'disco', 'deep', 'deep', 'techno', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'disco', 'deep', 'deep', 'techno', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno']
Marc Vedo	['house music']
Marcel	['pop', 'deep pop r&b', 'r&b', 'r&b', 'slow game', 'urban contemporary', 'pop', 'deep pop r&b', 'r&b', 'r&b', 'slow game', 'urban contemporary', 'pop', 'deep pop r&b', 'r&b', 'r&b', 'slow game', 'urban contemporary']
Marcel Dettmann	['techno', 'techno', 'house music', 'microhouse', 'dub', 'minimal', 'techno', 'house music', 'house music', 'techno', 'rap', 'techno', 'disco', 'hip hop', 'techno', 'techno', 'techno', 'house music', 'microhouse', 'dub', 'minimal', 'techno', 'house music', 'house music', 'techno', 'techno', 'techno', 'house music', 'microhouse', 'dub', 'minimal', 'techno', 'house music', 'house music', 'techno']
Marcel Heese	['rap', 'house music', 'techno', 'disco', 'techno']
Marcel Vivo aka mrrox	[]
Marcel Vogel	[]
Marché sans puces dès 16h00	[]
Marcism	[]
Marco Bailey	['techno', 'hip hop', 'techno', 'house music', 'disco', 'dub', 'rock', 'hip hop', 'techno', 'rap', 'techno', 'techno']
Marco Basile	[]
Marco Berto	['rap', 'house music', 'disco']
Marco Carola	['techno', 'house music', 'techno', 'rap', 'techno', 'disco', 'techno', 'techno', 'house music', 'techno', 'techno', 'house music', 'techno']
Marco Carvalho	[]
Marco De Rosa	['rap', 'house music', 'techno', 'house music', 'disco', 'house music', 'techno']
Marco Di Natale	[]
Marco Effe	['hip hop', 'techno']
Marco Falkone	[]
Marco Faraone	['techno', 'rap', 'house music', 'techno', 'disco', 'hip hop', 'techno', 'hip hop', 'techno', 'techno']
Marco Repetto live	[]
Marco Resmann	['techno', 'techno', 'techno']
Marco Rossi	[]
Marco Silva	[]
Marco Trinkler	[]
Marco Zenker	['dub', 'dub', 'dub']
Marco da Mata	[]
Marcus Schossow	['big room', 'big', 'edm', 'house music', 'house music', 'house music', 'house music', 'trance music', 'trance', 'house music', 'techno', 'techno', 'big room', 'big', 'edm', 'house music', 'house music', 'house music', 'house music', 'trance music', 'trance', 'big room', 'big', 'edm', 'house music', 'house music', 'house music', 'house music', 'trance music', 'trance']
Mardoch	[]
Mareena	[]
Marek Hemmann	['house music', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'techno', 'techno', 'techno', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'house music']
Marek Hemmann Freude am Tanzen  DE	[]
Margaret Dygas	['dub']
Maria Blessing	[]
Mariachi	['bolero', 'grupera', 'mariachi', 'ranchera', 'regional mexican', 'bolero', 'grupera', 'mariachi', 'ranchera', 'regional mexican', 'bolero', 'grupera', 'mariachi', 'ranchera', 'regional mexican']
Marina	['pop', 'indie poptimism', 'metropopolis', 'pop', 'pop', 'pop', 'indie poptimism', 'metropopolis', 'pop', 'pop', 'pop', 'indie poptimism', 'metropopolis', 'pop', 'pop']
Mario Aureo	[]
Mario Ferrini feat Ylenia	[]
Mario Neha	[]
Mario Robles	[]
Marion K	[]
Mark A Brook	[]
Mark Ernestus	['fluxwork', 'fluxwork', 'fluxwork']
Mark Faermont	['rap', 'disco']
Mark Henning	['techno', 'house music', 'techno', 'techno', 'techno', 'techno']
Mark Lamski	[]
Mark Main	[]
Mark Rhein	['house music']
Mark Stone	[]
Mark off & Curtiss	['rap']
Markantonio	['rap', 'house music', 'techno', 'disco', 'techno', 'hip hop', 'rock']
Markus Homm	['techno', 'rap', 'dub', 'electro music', 'techno', 'disco', 'techno', 'techno', 'techno']
Markus Kenel	['house music', 'rap', 'disco', 'rock', 'house music', 'house music']
Markus Schulz	['big room', 'edm', 'house music', 'trance music', 'trance', 'trance music', 'rap', 'house music', 'ambient', 'breakbeat', 'techno', 'disco', 'hip hop', 'techno', 'hip hop', 'big room', 'edm', 'house music', 'trance music', 'trance', 'trance music', 'big room', 'edm', 'house music', 'trance music', 'trance', 'trance music']
Markus Steinhauer	[]
Markus Suckut	['dub', 'rap', 'dub', 'techno', 'disco', 'techno', 'dub', 'dub']
Markus haZe	[]
Marlon	[]
Marlon Hoffstadt & HRRSN	['rap']
Marquez Illu200b	[]
Marrocco	[]
Marshall White	['house music', 'techno', 'techno', 'rock']
Martello Bros	[]
Martha van Straaten	[]
Martin Baur	['house music', 'techno', 'techno']
Martin Buttrich	['house music', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'rap', 'disco', 'hip hop', 'techno', 'house music', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'techno', 'microhouse', 'techno', 'techno', 'house music']
Martin Huergo	['techno']
Martin Ikin	['house music', 'house music', 'rap', 'house music', 'disco', 'house music', 'house music', 'house music', 'house music', 'house music']
Martin Meier	[]
Martin Solveig	['big room', 'pop', 'disco', 'edm', 'house music', 'house music', 'house music', 'pop', 'house music', 'house music', 'house music', 'disco', 'hip hop', 'big room', 'pop', 'disco', 'edm', 'house music', 'house music', 'house music', 'pop', 'house music', 'house music', 'house music', 'big room', 'pop', 'disco', 'edm', 'house music', 'house music', 'house music', 'pop', 'house music', 'house music', 'house music']
Marvin Aloys	[]
Marvin J	[]
Marwin	[]
Mas Ricardo	[]
Masa Saji	[]
Masaya	['house music', 'hip hop', 'techno', 'hip hop', 'techno', 'hip hop']
Masaya  Official Fanpage	[]
Mass Davey	[]
Massimo Brugnera	[]
Massimo Stefanelli	['rap', 'disco']
Massive Jay	[]
Massive Jay  DJPlacid  Everstone  Quitim  Fabian Kozelsky  Joel Gautsch  Nenad J	[]
Master Margherita	['ambient', 'psychill', 'world fusion', 'rap', 'dub', 'disco', 'ambient', 'psychill', 'world fusion', 'ambient', 'psychill', 'world fusion']
Mastra	['deep', 'deep', 'deep']
MatJoe	['disco', 'deep', 'deep', 'techno', 'groove', 'house music', 'techno', 'house music', 'disco', 'deep', 'deep', 'techno', 'groove', 'house music', 'techno', 'house music', 'disco', 'deep', 'deep', 'techno', 'groove', 'house music', 'techno', 'house music']
Matador	['francoton', 'techno', 'house music', 'disco', 'techno', 'rap', 'francoton', 'francoton']
Matek	[]
Mateo Morales	[]
Mathew Jonson	['techno', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'rap', 'house music', 'techno', 'disco', 'hip hop', 'techno', 'hip hop', 'techno', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'techno', 'techno', 'microhouse', 'techno', 'house music', 'techno']
Mathon	[]
Matias Aguayo	['microhouse', 'microhouse', 'microhouse']
Matija	[]
Matrixxman	['house music', 'dub', 'house music', 'rap', 'techno', 'disco', 'techno', 'house music', 'dub', 'house music', 'house music', 'dub', 'house music']
Mats Lindström	[]
Matt Grey	[]
Matt Kay	['rap', 'house music', 'house music', 'techno']
Matt Newman	[]
Matt Tolfrey	['rap', 'house music', 'techno', 'disco', 'hip hop', 'techno']
MattX	[]
Mattafix	[]
Matteo Melillo	[]
Matteo Melillo  Techno Room From 200 to 330	[]
Matthew Adamas	[]
Matthew Dekay	['deep progressive trance', 'house music', 'techno', 'house music', 'techno', 'deep progressive trance', 'deep progressive trance']
Matthew Square	[]
Matthew Styles	['rap', 'house music', 'disco', 'house music']
Matthias Meyer	['house music', 'techno', 'house music', 'rap', 'house music', 'techno', 'disco', 'house music', 'hip hop', 'techno', 'house music', 'techno', 'house music', 'house music', 'techno', 'house music']
Matthias Tanzmann	['techno', 'microhouse', 'techno', 'techno', 'house music', 'rap', 'house music', 'post-disco', 'house music', 'disco', 'techno', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'microhouse', 'techno', 'techno', 'house music']
Mattia Presta	[]
Mattia Presta b2b Sthepan Esse	[]
Matto	['electronic rock', 'j-dance', 'shibuya-kei', 'downtempo', 'electronic rock', 'j-dance', 'shibuya-kei', 'downtempo', 'electronic rock', 'j-dance', 'shibuya-kei', 'downtempo']
Mattoo	['house music', 'dub', 'disco', 'techno', 'rock']
Maurer & Toepfer	[]
Max Albàn	[]
Max Bragantini aka Max B	[]
Max Cadence	[]
Max Cooper	['house music', 'deep', 'house music', 'microhouse', 'techno', 'house music', 'rap', 'electronica', 'techno', 'disco', 'hip hop', 'techno', 'rock', 'house music', 'deep', 'house music', 'microhouse', 'techno', 'house music', 'house music', 'deep', 'house music', 'microhouse', 'techno', 'house music']
Max Graef	['house music', 'house music', 'house music', 'fluxwork', 'indie jazz', 'house music', 'house music', 'house music', 'house music', 'fluxwork', 'indie jazz', 'house music', 'house music', 'house music', 'house music', 'fluxwork', 'indie jazz', 'house music']
Max Grell	[]
Max Romeo	['dancehall', 'dub', 'rock', 'reggae', 'reggae', 'rock', 'reggae', 'ska', 'dancehall', 'dub', 'rock', 'reggae', 'reggae', 'rock', 'reggae', 'ska', 'dancehall', 'dub', 'rock', 'reggae', 'reggae', 'rock', 'reggae', 'ska']
Maximilam Stolze	[]
Maximilian Berg  Official	[]
Maxmillion Dunbar	['idm', 'idm', 'idm']
Maxxi Soundsystem	['disco', 'deep', 'deep', 'house music', 'disco', 'rap', 'post-disco', 'disco', 'hip hop', 'disco', 'deep', 'deep', 'house music', 'disco', 'disco', 'deep', 'deep', 'house music', 'disco']
May Kay	[]
