	[]
Larry	['banda', 'deep cumbia sonidera', 'deep', 'duranguense', 'grupera', 'norteno', 'regional', 'regional', 'banda', 'deep cumbia sonidera', 'deep', 'duranguense', 'grupera', 'norteno', 'regional', 'regional', 'banda', 'deep cumbia sonidera', 'deep', 'duranguense', 'grupera', 'norteno', 'regional', 'regional']
Larzo & Sebus	[]
Lauren Lo Sung	[]
Lcp	[]
Le BÃ©rger	[]
Le Bérger	[]
Le Roi	[]
Le Slap	[]
Lee	['contemporary country', 'country', 'country', 'country', 'contemporary country', 'country', 'country', 'country', 'contemporary country', 'country', 'country', 'country']
Lee Burridge	['house music', 'house music', 'house music', 'disco', 'house music', 'breakbeat', 'house music', 'techno', 'hip hop', 'house music', 'house music', 'house music', 'house music', 'house music']
Lee Curtis	['brill building pop', 'doo-wop', 'rock', 'brill building pop', 'doo-wop', 'rock', 'brill building pop', 'doo-wop', 'rock']
Lee Curtiss	['disco', 'techno', 'house music', 'house music', 'rap', 'techno', 'techno', 'disco', 'disco', 'techno', 'disco', 'techno']
Lee Van Dowski	['techno', 'techno', 'house music', 'rap', 'rock', 'techno', 'ambient', 'techno', 'disco', 'hip hop', 'hip hop', 'techno', 'techno', 'house music', 'techno', 'techno', 'house music']
Lefty	['country gospel', 'country', 'cowboy western', 'nashville sound', 'country', 'country', 'traditional', 'western', 'country gospel', 'country', 'cowboy western', 'nashville sound', 'country', 'country', 'traditional', 'western', 'country gospel', 'country', 'cowboy western', 'nashville sound', 'country', 'country', 'traditional', 'western']
Lehar	['classical', 'romantic', 'rap', 'disco', 'classical', 'romantic', 'classical', 'romantic']
Leo Tardin  piano	[]
Leon	['rock', 'rock', 'indie pop', 'indie', 'neo mellow', 'rock', 'disco', 'techno', 'hip hop', 'house music', 'techno', 'rap', 'house music', 'rock', 'rock', 'indie pop', 'indie', 'neo mellow', 'rock', 'rock', 'rock', 'indie pop', 'indie', 'neo mellow', 'rock']
Lesnicar	[]
Levi	['broadway', 'show tunes', 'broadway', 'show tunes', 'broadway', 'show tunes']
Lexer	['house music', 'deep', 'groove room', 'house music', 'rap', 'disco', 'house music', 'deep', 'groove room', 'house music', 'house music', 'deep', 'groove room', 'house music']
Lexx	['rap', 'disco']
LiWell Project Ruum Records	[]
Liebkind	[]
Lil Gee	[]
Lilith	['spanish punk', 'rap', 'house music', 'techno', 'house music', 'techno', 'disco', 'hip hop', 'spanish punk', 'spanish punk']
Lionel Stephan D aka Little	[]
Little Jacob	[]
Little Lu	[]
Little MIss	[]
Little Miss	[]
Liv Stone	['disco', 'rock', 'techno', 'rap']
Live	['christian christmas', 'world worship', 'worship', 'christian christmas', 'world worship', 'worship', 'christian christmas', 'world worship', 'worship']
Live Elekfantz	[]
Live Gui Boratto	[]
Live Lcio	[]
Live Nick Dow	[]
Live Tape Five	[]
Live Umami	[]
Live Visuals by BildstÃ¶rung	[]
Live Visuals by Bildstörung	[]
Live Visuals by Blauton	[]
Live areage	[]
Live countdown by The SugaZz & Sacha Unger	[]
Lo mid High	[]
Lobe Records	[]
Loco & Jam	['techno', 'house music', 'techno', 'house music', 'techno', 'house music']
Lolo & Romeo	[]
London	['classical', 'classical', 'orchestral', 'soundtrack', 'classical', 'classical', 'orchestral', 'soundtrack', 'classical', 'classical', 'orchestral', 'soundtrack']
Lou Bellucci	[]
Lounge	[]
Lounge Mo Kitchen & Mo Bar	[]
Low Tales	['house music', 'house music', 'techno', 'house music']
Lowris	['techno', 'hip hop']
Lp	[]
Luca Agnelli	['house music', 'rap', 'disco']
Luca Castagna	[]
Luca Leiser	[]
Luca Morris	['techno', 'rap', 'disco', 'techno', 'techno']
Luca Torre	['house music', 'disco', 'downtempo', 'ambient', 'techno', 'house music', 'techno', 'techno', 'hip hop', 'rap']
Luca de Grandis	[]
Lucas Aliu	['house music', 'techno', 'techno']
Luciano b2b Carl Craig	[]
Lucky	['rap', 'rap', 'rap', 'rap', 'rap', 'rap']
Ludal	[]
Luigi Afterhour	[]
Lukas Kleesattel	['house music', 'techno', 'techno']
Lukas Kleesattel bern zÃ¼ri	[]
Lukas Kleesattel bern züri	[]
Luke Redford	[]
Luke Slater	['house music', 'techno', 'techno', 'electro', 'house music', 'microhouse', 'dub', 'techno', 'house music', 'techno', 'house music', 'techno', 'techno', 'electro', 'house music', 'microhouse', 'dub', 'techno', 'house music', 'techno', 'house music', 'techno', 'techno', 'electro', 'house music', 'microhouse', 'dub', 'techno', 'house music', 'techno']
Lux Rec  Schwyz	[]
LÄUFT	[]
MANDY	['pop', 'europop', 'hollywood', 'movie tunes', 'neo mellow', 'pop', 'pop', 'pop', 'pop', 'disco', 'techno', 'house music', 'techno', 'hip hop', 'rap', 'pop', 'europop', 'hollywood', 'movie tunes', 'neo mellow', 'pop', 'pop', 'pop', 'pop', 'pop', 'europop', 'hollywood', 'movie tunes', 'neo mellow', 'pop', 'pop', 'pop', 'pop']
MANON desolat züri	[]
MARCO TEMESTA	[]
MARLON	[]
MASSIMO GERARDI	[]
MASTRA mit TRAUMADUO bern	[]
MATT SMOOTH	[]
MATT TRIGGS	[]
MDMO	[]
MELON	['alternative metal', 'alternative', 'rock', 'rock', 'funk', 'rock', 'grunge', 'jam band', 'rock', 'grunge', 'rock', 'rock', 'disco', 'rap', 'alternative metal', 'alternative', 'rock', 'rock', 'funk', 'rock', 'grunge', 'jam band', 'rock', 'grunge', 'rock', 'rock', 'alternative metal', 'alternative', 'rock', 'rock', 'funk', 'rock', 'grunge', 'jam band', 'rock', 'grunge', 'rock', 'rock']
MGness	['house music', 'hip hop', 'techno', 'techno']
MIA MILANO	[]
MIA tanzkarrusell mulhouse	[]
MIGUEL	['pop', 'deep pop r&b', 'hip hop', 'hip hop', 'r&b', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary', 'house music', 'rap', 'disco', 'pop', 'deep pop r&b', 'hip hop', 'hip hop', 'r&b', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary', 'pop', 'deep pop r&b', 'hip hop', 'hip hop', 'r&b', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary']
MIKE FATAL & NIKA NIKITA	[]
MIKE TEIXIERA	[]
MIKE VÃTH  Gon Records zh	[]
MIKE VÄTH  Gon Records zh	[]
MILK RESIDENTS	[]
MIO zÃ¼ri	[]
MIO züri	[]
MISS DUCKIN	[]
MONOTEQUE zÃ¼ri	[]
MONOTEQUE züri	[]
MONTREAL	['electronic rock', 'rock', 'anti-folk', 'athens indie', 'chamber pop', 'post-disco', 'electronic rock', 'pop', 'e6fi', 'folk', 'folk', 'folk', 'indie', 'indie', 'indie', 'indie', 'electronic rock', 'lo-fi', 'neo-psychedelic', 'electronic rock', 'pop', 'pop', 'stomp and holler', 'electronic rock', 'electronic rock', 'rock', 'anti-folk', 'athens indie', 'chamber pop', 'post-disco', 'electronic rock', 'pop', 'e6fi', 'folk', 'folk', 'folk', 'indie', 'indie', 'indie', 'indie', 'electronic rock', 'lo-fi', 'neo-psychedelic', 'electronic rock', 'pop', 'pop', 'stomp and holler', 'electronic rock', 'electronic rock', 'rock', 'anti-folk', 'athens indie', 'chamber pop', 'post-disco', 'electronic rock', 'pop', 'e6fi', 'folk', 'folk', 'folk', 'indie', 'indie', 'indie', 'indie', 'electronic rock', 'lo-fi', 'neo-psychedelic', 'electronic rock', 'pop', 'pop', 'stomp and holler', 'electronic rock']
MORE TBA	[]
MR LOATHING	[]
MTDF	['house music']
MaMe	[]
Maalva Cruz	[]
Mad Resident	[]
Madnax	['techno', 'house music', 'techno']
Madteo	['dub', 'house music', 'rap', 'disco', 'dub', 'house music', 'dub', 'house music']
Maho	[]
Maickel Esse	[]
Mainfloor	[]
Makam	[]
Make the Girl Dance	['electrofox', 'rock', 'hip hop', 'hip hop', 'electrofox', 'electrofox']
Malente	['breakbeat', 'breakbeat', 'disco', 'techno', 'rock', 'house music', 'techno', 'rap', 'breakbeat', 'breakbeat', 'breakbeat', 'breakbeat']
Malicious Joy	[]
Manaré	['techno', 'house music', 'techno', 'house music', 'techno', 'house music']
Mandar aka Lazare Hoche	[]
Mannheim	['christmas', 'christmas', 'christmas']
Manon	['house music', 'hip hop', 'rap', 'techno', 'techno', 'disco']
Manual  Terminus	[]
Manuel Fischer	[]
Manuel Moreno	[]
Marc DArrigo	['house music', 'house music', 'techno', 'electronica', 'techno']
Marc Houle	['techno', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'disco', 'techno', 'hip hop', 'techno', 'rap', 'techno', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'techno', 'techno', 'microhouse', 'techno', 'house music', 'techno']
Marc Romboy	['disco', 'deep', 'deep', 'techno', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'house music', 'rap', 'disco', 'disco', 'deep', 'deep', 'techno', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'disco', 'deep', 'deep', 'techno', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno']
Marcism	[]
Marco Basso	[]
Marco Capone	[]
Marco Carola	['techno', 'house music', 'techno', 'rap', 'techno', 'techno', 'disco', 'techno', 'house music', 'techno', 'techno', 'house music', 'techno']
Marco Da Mata	[]
Marco Damata	[]
Marco De Rosa	['house music', 'house music', 'rap', 'techno', 'techno', 'house music', 'disco']
Marco Effe	['techno', 'hip hop']
Marco Navarro	[]
Marco Trinkler	[]
Marco Zenker	['dub', 'dub', 'dub']
Marcow	[]
Marcus Intalex	['drum and bass', 'drumfunk', 'jungle', 'drum and bass', 'drum and bass', 'rap', 'disco', 'drum and bass', 'drumfunk', 'jungle', 'drum and bass', 'drum and bass', 'drum and bass', 'drumfunk', 'jungle', 'drum and bass', 'drum and bass']
Marcus Meinhardt	['house music', 'house music', 'house music']
Margaret Dygas	['dub']
Margaret Dygas  underlne  london  UK	[]
Mario Tamasi	['dub']
Mark Faermont	['rap', 'disco']
Mark Henning	['techno', 'techno', 'house music', 'techno', 'techno', 'techno']
Markus Homm & Mihai Popoviciu	['electro music', 'rap', 'house music', 'house music', 'techno', 'house music', 'house music', 'techno', 'house music', 'house music', 'techno', 'house music']
Markus Kenel	['house music', 'rock', 'rap', 'disco', 'house music', 'house music']
Markus Lindner	['disco', 'techno', 'house music', 'techno', 'rap']
Markus Lindner  Cityfox	[]
Markus haZe  save the vynil	[]
Markus haZe BE	[]
Marlon	[]
Marocco	[]
Martelli	['channel pop', 'channel pop', 'channel pop']
Martin Baur Index  Underdog Luzern	[]
Martyn	['rock', 'british folk', 'chamber pop', 'folk', 'folk', 'rock', 'singer-songwriter', 'folk', 'ambient', 'techno', 'uk garage', 'rap', 'techno', 'techno', 'dub', 'disco', 'rock', 'british folk', 'chamber pop', 'folk', 'folk', 'rock', 'singer-songwriter', 'folk', 'rock', 'british folk', 'chamber pop', 'folk', 'folk', 'rock', 'singer-songwriter', 'folk']
Marvin & Guy	['rap']
Masters of Disaster	['schranz', 'schranz', 'schranz']
Mastra	['deep', 'deep', 'deep']
Mathew Square	[]
Mathias Kaden	['techno', 'techno', 'techno', 'house music', 'rap', 'dub', 'disco', 'hip hop', 'techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'house music']
Matija	[]
Matrixxman	['house music', 'dub', 'house music', 'rap', 'techno', 'techno', 'disco', 'house music', 'dub', 'house music', 'house music', 'dub', 'house music']
Matt Manik	[]
Matteo Arcucci	['techno', 'house music', 'techno']
Matthew Styles	['disco', 'house music', 'house music', 'rap']
Matthias Tanzmann	['techno', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'disco', 'house music', 'techno', 'rap', 'post-disco', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'microhouse', 'techno', 'techno', 'house music']
Mattoo	['rock', 'house music', 'dub', 'techno', 'disco']
Matu	['rock', 'rock', 'rock']
Maty Palc	[]
Mauro Venice	[]
Mauy	[]
Maya Jane Coles  hypercolour  mobilee  London	[]
Meienberg	[]
Meikel	['rap', 'techno', 'techno']
Mekas0	[]
Memoria  Belgium	[]
Mental Groove	[]
Mercury	['rock', 'house music', 'house music', 'rock', 'rap', 'disco', 'rock', 'rock']
Merz Feat Julian Sartorius	[]
Mescene	[]
Messiah	['reggaeton flow', 'reggaeton flow', 'reggaeton flow']
Meta Marie Louise	[]
Mia Kaltes	[]
Miajica	['rap', 'disco']
Michael Canzian	[]
Michael Schwarz	['techno', 'rap', 'techno', 'techno', 'disco', 'techno', 'techno']
Michael T fresh  0800 till end	[]
Mick Wills	['house music', 'techno', 'techno', 'disco']
Mickey Morris	[]
Miguel	['pop', 'deep pop r&b', 'hip hop', 'hip hop', 'r&b', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary', 'disco', 'house music', 'rap', 'pop', 'deep pop r&b', 'hip hop', 'hip hop', 'r&b', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary', 'pop', 'deep pop r&b', 'hip hop', 'hip hop', 'r&b', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary']
Mihael Simic	[]
Mik Maroo	[]
Mike Machine	[]
Mike Shannon  CYNOSURE	[]
Mike Shannon  cynosure  valencia  ES	[]
Mike Teixeira	[]
Mike Teixeira bern	[]
Mike Vamp	[]
Mike VÃ¤th  Audionatica  Dreksler & Haerle  Dub Tales	[]
Mike Väth  Audionatica  Dreksler & Haerle  Dub Tales	[]
Mikee	['house music', 'drum and bass']
Milk Klub resident  Geneva	[]
Milo Häfliger	[]
Min	['pop', 'k-pop', 'pop', 'pop', 'k-pop', 'pop', 'pop', 'k-pop', 'pop']
Minidetail	[]
Mio Martini	['disco', 'rap']
Mira	['classical', 'rap', 'hip hop', 'techno', 'techno', 'disco', 'classical', 'classical']
Mirco Esposito	[]
Mirco Mendosta	[]
Mirk Oh	[]
Mirko Loko	['techno', 'techno', 'techno']
Mirkovich  minimouse Rec NE	[]
Miskate  unfound  usa	[]
Mismo Konzum  Hive  Minirampe  ZH	[]
Miss Fitz  circus company  israel	[]
Mistakes Music	[]
Mit dabei sind die talentierten Locals Francesco Parla	[]
Mobilee	[]
Mobylette	[]
Modeselektor	['electronic rock', 'electronic', 'electronic rock', 'microhouse', 'techno', 'electronic rock', 'downtempo', 'jungle', 'house music', 'house music', 'uk garage', 'hip hop', 'hip hop', 'rap', 'hip hop', 'techno', 'techno', 'uk garage', 'dub', 'disco', 'electronic rock', 'electronic', 'electronic rock', 'microhouse', 'techno', 'electronic rock', 'downtempo', 'electronic rock', 'electronic', 'electronic rock', 'microhouse', 'techno', 'electronic rock', 'downtempo']
Modular Club	[]
MoirÃ©	[]
Moiré	[]
Moldavius	[]
Monika Kruse	['house music', 'deep', 'techno', 'techno', 'house music', 'techno', 'house music', 'house music', 'hip hop', 'hip hop', 'rap', 'hip hop', 'techno', 'techno', 'disco', 'house music', 'deep', 'techno', 'techno', 'house music', 'techno', 'house music', 'deep', 'techno', 'techno', 'house music', 'techno']
Monoloc	['dub', 'techno', 'techno', 'house music', 'rock', 'hip hop', 'techno', 'techno', 'dub', 'techno', 'techno', 'dub', 'techno', 'techno']
Moon	['folk-pop', 'pop', 'indie', 'electronic rock', 'neo mellow', 'pop', 'pop', 'pop', 'house music', 'disco', 'house music', 'techno', 'rap', 'folk-pop', 'pop', 'indie', 'electronic rock', 'neo mellow', 'pop', 'pop', 'pop', 'folk-pop', 'pop', 'indie', 'electronic rock', 'neo mellow', 'pop', 'pop', 'pop']
Morb	[]
Moscoman	['house music', 'house music', 'house music']
Mother	['canadian indie', 'indie', 'indie', 'indie', 'canadian indie', 'indie', 'indie', 'indie', 'canadian indie', 'indie', 'indie', 'indie']
Motoguzzi	[]
Mr Scruff	['downtempo', 'breakbeat', 'breakbeat', 'house music', 'downtempo', 'electro music', 'electronic', 'ninja', 'nu jazz', 'downtempo', 'turntablism', 'hip hop', 'hip hop', 'hip hop', 'techno', 'techno', 'downtempo', 'breakbeat', 'breakbeat', 'house music', 'downtempo', 'electro music', 'electronic', 'ninja', 'nu jazz', 'downtempo', 'turntablism', 'downtempo', 'breakbeat', 'breakbeat', 'house music', 'downtempo', 'electro music', 'electronic', 'ninja', 'nu jazz', 'downtempo', 'turntablism']
Mr Thing	['scratch', 'scratch', 'scratch']
Mubarek	[]
Mucho Stylez	['rap', 'techno', 'techno', 'disco']
Multitask	[]
Murciano	['rap', 'house music', 'house music', 'techno', 'disco', 'electronica']
My My	['emo', 'pop punk', 'post-grunge', 'punk', 'rap', 'techno', 'house music', 'techno', 'disco', 'techno', 'hip hop', 'emo', 'pop punk', 'post-grunge', 'punk', 'emo', 'pop punk', 'post-grunge', 'punk']
MyNightlifeFM FLOOR	[]
MÃ¶we	['house music', 'deep', 'house music', 'house music', 'deep', 'house music', 'house music', 'deep', 'house music']
Möwe	['house music', 'deep', 'house music', 'house music', 'deep', 'house music', 'house music', 'deep', 'house music']
München	[]
NADER  Party Garantie ZÃ¼rich	[]
NADER  Party Garantie Zürich	[]
NED O NEAL	[]
NEMO	['neo-progressive', 'progressive', 'rock', 'neo-progressive', 'progressive', 'rock', 'neo-progressive', 'progressive', 'rock']
NEWCOM B2B Guyus	[]
NICO MASSA	[]
NUKEM	['rock', 'house music', 'disco']
Na Noon	[]
Nader	['rap', 'techno', 'idm', 'techno', 'disco']
Nadja Stoller	[]
Nahste Oner	[]
Nakadia	['techno']
Naked lunch Bosphorus	[]
Namito	['techno', 'house music', 'techno', 'house music', 'techno', 'house music']
Naomi Bowler	[]
Ned ONeal	[]
Neferiel	[]
Nekow	['disco']
Nelson De Jesus	[]
Nemo  All Night Long	[]
Nemo and Friends	[]
Nenad J	[]
Neo Mds	[]
Neto	['regional mexican pop', 'regional mexican pop', 'regional mexican pop']
Neverdogs	['jungle', 'house music', 'rock', 'rap', 'techno', 'dub', 'disco']
Newfact Music	[]
Niall Redmond	['hip hop', 'rap', 'dub', 'disco']
Nice Nine	[]
Nici Faerber	['hip hop']
Nick Nasty	['disco', 'house music', 'house music', 'rap', 'house music']
Nick Nasty bern	[]
Nico Lahs	['disco', 'deep', 'techno', 'disco', 'rap', 'disco', 'deep', 'techno', 'disco', 'deep', 'techno']
Nico Stojan bar25 berlin	[]
Nico Sun	[]
Nicola Kazimir	['rap', 'disco']
Nicola Koch	['house music', 'techno', 'hip hop', 'house music', 'techno', 'hip hop']
Nicolaj	[]
Nicolas Duvoisin	['disco', 'rap']
Nik	['rock', 'rock', 'europop', 'new romantic', 'new', 'new', 'rock', 'electronic rock', 'rock', 'rock', 'europop', 'new romantic', 'new', 'new', 'rock', 'electronic rock', 'rock', 'rock', 'europop', 'new romantic', 'new', 'new', 'rock', 'electronic rock']
Nik Frankenberg	[]
Niko Schwind	['house music', 'deep', 'deep', 'rap', 'techno', 'house music', 'techno', 'disco', 'house music', 'deep', 'deep', 'house music', 'deep', 'deep']
Nikola Kotevski	[]
Nikola Kotevski& Patrick Podage	[]
Nils Fraser	[]
Nima Gorji	['techno', 'rap', 'techno', 'house music', 'techno', 'disco', 'techno', 'techno']
Nimmersatt	[]
Nixon & Blackbird	[]
Noir Music	[]
Noir MusicOslo	[]
Nole	[]
Nolé	[]
NonSenseCorporation aka Mikall Svender & Alan Lector	[]
Norbertto	[]
Nordstern	[]
NoÃ© Weigl	[]
Noé Weigl	[]
Nukem	['rock', 'house music', 'disco']
OCTOBER RUST	[]
ORGANIC STUFF	[]
OSI	['jazz metal', 'neo-progressive', 'progressive', 'progressive', 'jazz metal', 'neo-progressive', 'progressive', 'progressive', 'jazz metal', 'neo-progressive', 'progressive', 'progressive']
Oase & Sainte Harare aka Foupoudav	[]
Ohm 10	[]
Ohm10	[]
Oliver Aden & Luis Cruz	[]
Oliver K	['re:techno', 'hip hop', 'house music', 'techno', 'hip hop', 'hip hop', 're:techno', 're:techno']
Oliver Koletzki	['house music', 'deep', 'techno', 'microhouse', 'techno', 'house music', 'house music', 'rap', 'techno', 'house music', 'techno', 'disco', 'electronica', 'techno', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'house music', 'house music', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'house music', 'house music']
Oliver van der Miescher	[]
Omar	['reggaeton', 'tropical', 'reggaeton', 'tropical', 'reggaeton', 'tropical']
Ona rec	[]
Ongaku	[]
Opuswerk	['techno', 'disco', 'dub', 'drum and bass', 'techno', 'rap', 'techno', 'techno']
Opuswerk  techno prÃ©natale	[]
Opuswerk  techno prénatale	[]
Oram Modular	[]
Oscar Niczzo	[]
Ostwind	[]
Osymyso	['mashup', 'mashup', 'mashup']
Otist Riddim	[]
Ovski	[]
Ovum	[]
Oxia	['house music', 'deep', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'rap', 'techno', 'house music', 'techno', 'disco', 'downtempo', 'hip hop', 'house music', 'deep', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'house music', 'deep', 'microhouse', 'techno', 'techno', 'house music', 'techno']
Oxide and Neutrino	['uk garage', 'uk garage', 'uk garage', 'uk garage', 'uk garage', 'uk garage', 'uk garage', 'uk garage', 'uk garage']
PASCAL TOKAR	[]
PASCI zÃ¼ri	[]
PASCI züri	[]
PAT A  PROVINZMUSIK	[]
PBell	[]
PETER SZANTO  mischkultur	[]
PK Squared	[]
PLASTIC FM	[]
PRISMA live biel	[]
PRIVARFESTLI	[]
PROJEKTIL VISUAL EFFECTS	[]
PROJEKTIL Visuals	[]
PTess	[]
Pablo Anastasia	[]
Pablo Einzig	['techno', 'techno']
Pablo Einzig & Nici Faerber	['rap']
Paco Osuna	['techno', 'techno', 'house music', 'techno', 'disco', 'techno', 'techno', 'rap', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'house music', 'techno']
PajÃ¶rn  2Takt	[]
Pajörn  2Takt	[]
PanPot	[]
Pandour	[]
Panorama Bar	[]
Panoramabar  Berlin	[]
Paolo Trovato	[]
Paraklang	[]
Paris	['uk garage', 'drum and bass', 'uk garage', 'uk garage', 'edm', 'house music', 'uk garage', 'vapor twitch', 'zapstep', 'uk garage', 'drum and bass', 'uk garage', 'uk garage', 'edm', 'house music', 'uk garage', 'vapor twitch', 'zapstep', 'uk garage', 'drum and bass', 'uk garage', 'uk garage', 'edm', 'house music', 'uk garage', 'vapor twitch', 'zapstep']
Pascal Inc	[]
Pascal Tokar	[]
Pasci	[]
Passion2Elements	[]
Paste 20	[]
Patife	[]
Patrick Podage	['groove room', 'disco', 'groove room', 'groove room']
Patrick Podage & Nikola Kotevski	['rap']
Paul C & Paolo Martini	['rap']
Paul Eg	['house music', 'techno', 'techno', 'disco']
Paul Lomax  Deepflight Ibiza	[]
Paul Mad	['techno']
Pawlikowski	['classic polish pop', 'classic polish pop', 'classic polish pop']
Pazkal	['house music', 'house music', 'hip hop', 'rap', 'techno', 'techno']
Peak	[]
Pender Street Steppers	[]
Perc	['dub', 'techno', 'rap', 'techno', 'techno', 'disco', 'dub', 'techno', 'dub', 'techno']
Performances by Life is a Bitch Crew	[]
Peter D	['rap', 'techno', 'techno', 'disco', 'hip hop']
Peter Szanto	[]
Petitjean	[]
Phantom Project	[]
Phantom Project l Minimal	[]
Phil Cole	['rap', 'disco']
Phil Garner	['house music', 'house music', 'rock', 'techno', 'techno']
Phil Garner What Else	[]
Phil Riss & Ali C	[]
Philipp Weibel	[]
Phrex	[]
Physical	[]
Pig & Dan	['house music', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'house music', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'house music', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno']
Pikaya	['disco', 'house music', 'dub', 'downtempo', 'techno', 'rock', 'hip hop', 'house music', 'techno', 'hip hop', 'rap', 'electronica']
Pilocka Krach	['rap', 'disco']
Pinch	['uk garage', 'dub']
Piratenkind	[]
Pisa	[]
PistolPete	['hip hop', 'hip hop', 'rap', 'hip hop', 'disco']
Pièrick	[]
Plastikman	['house music', 'techno', 'techno', 'techno', 'electronic', 'idm', 'intelligent dance music', 'microhouse', 'techno', 'house music', 'techno', 'house music', 'techno', 'techno', 'techno', 'electronic', 'idm', 'intelligent dance music', 'microhouse', 'techno', 'house music', 'techno', 'house music', 'techno', 'techno', 'techno', 'electronic', 'idm', 'intelligent dance music', 'microhouse', 'techno', 'house music', 'techno']
Play it Loud	[]
Playlove	['jungle', 'house music', 'hip hop', 'rock', 'downtempo', 'techno', 'techno']
Pleasurekraft	['disco', 'deep', 'deep', 'techno', 'house music', 'techno', 'house music', 'rap', 'techno', 'techno', 'disco', 'disco', 'deep', 'deep', 'techno', 'house music', 'techno', 'house music', 'disco', 'deep', 'deep', 'techno', 'house music', 'techno', 'house music']
Plus many more TBC	[]
Pochatz	[]
Pointillisme Musique	[]
Pokerflat	[]
Pokerphl	[]
Princess P	[]
Profondo	[]
Progamode	[]
Progressiv minimal minimalhouse Techhouse	[]
Proudly People	['rap', 'techno', 'house music', 'techno']
Putah Wild	[]
PÃºrpura	[]
Púrpura	[]
Question & Exclamaton Mark	[]
Quitim	[]
RAOUL murg	[]
RATIO  AMSTERDAM	[]
RICHARD HECTORJONES	[]
RINA LOU	[]
RINO	['rap', 'dirty', 'rap', 'rap', 'dirty', 'rap', 'rap', 'dirty', 'rap']
RINO  Cityfox ZÃ¼rich	[]
RINO  Cityfox Zürich	[]
RINO cityfox züri	[]
RINO zÃ¼ri	[]
RINO züri	[]
ROB BRIGHT	['electro jazz', 'electro jazz', 'electro jazz']
ROGER M	[]
ROLF IMHOF	[]
Racker	[]
Radi Tabasco	[]
Raf Daddy	[]
Ragaz Inc	[]
Ralf 10100	[]
Ralph Good	['techno', 'disco', 'rock', 'house music', 'rap', 'techno', 'techno']
Ramon Tapia	['house music', 'techno', 'rock', 'techno', 'hip hop', 'house music', 'house music']
Raphael Raban	[]
Raphaello	[]
Rapu	[]
Rapu & Nekow	[]
Raw Operators	[]
ReUP	[]
ReYou	['disco', 'deep', 'disco', 'deep', 'disco', 'deep']
Reben	[]
Rekids  Berlin	[]
Reloading	[]
Renato Broccini	['idm']
Rene Bourgeois	['house music', 'rap', 'disco', 'house music', 'house music']
Rene S	[]
Rennie RÃ¸yma	[]
Rennie Røyma	[]
Resident  De La Porter  Skorpionkinder Records  Cube Resident	[]
Reto Ardour	['house music', 'techno', 'techno']
Retrocyclique	[]
Return	['acoustic pop', 'pop', 'pop', 'folk', 'indie', 'indie', 'indie', 'neo mellow', 'pop', 'stomp and holler', 'stomp', 'house music', 'techno', 'house music', 'techno', 'hip hop', 'hip hop', 'acoustic pop', 'pop', 'pop', 'folk', 'indie', 'indie', 'indie', 'neo mellow', 'pop', 'stomp and holler', 'stomp', 'acoustic pop', 'pop', 'pop', 'folk', 'indie', 'indie', 'indie', 'neo mellow', 'pop', 'stomp and holler', 'stomp']
Return b2b Patrischa	[]
Rich Braker	[]
Richard Dorfmeister	['downtempo', 'nu jazz', 'downtempo', 'disco', 'trance music', 'house music', 'house music', 'rap', 'downtempo', 'nu jazz', 'downtempo', 'downtempo', 'nu jazz', 'downtempo']
Richard Earnshaw	['house music', 'disco', 'house music', 'house music', 'disco', 'house music', 'house music', 'disco', 'house music']
Richi Spielmann	[]
Rico Loco	[]
Rico Rausch	[]
Rino	['rap', 'dirty', 'rap', 'rap', 'dirty', 'rap', 'rap', 'dirty', 'rap']
Riot School	[]
River Ist Böse	[]
River ist Böse	[]
River ist böse	[]
Rob Birch	[]
Robbie	['boy band', 'pop', 'europop', 'neo mellow', 'pop', 'pop', 'boy band', 'pop', 'europop', 'neo mellow', 'pop', 'pop', 'boy band', 'pop', 'europop', 'neo mellow', 'pop', 'pop']
Robel	[]
