festival,location,date,artist
SEPTEMBRE MUSICAL,Veytaux,2012-Sep.-03,QUATUOR TANA
SEPTEMBRE MUSICAL,Montreux,2012-Sep.-04,ORCHESTRE PHILHARMONIQUE DE SAINT PETERSBOURG
SEPTEMBRE MUSICAL,Veytaux,2012-Sep.-05,SERGEY MALOV
SEPTEMBRE MUSICAL,Veytaux,2012-Sep.-06,ALINA POGOSTKINA
SEPTEMBRE MUSICAL,Vevey,2012-Sep.-07,LEONIDAS KAVAKOS
SEPTEMBRE MUSICAL,Montreux,2012-Sep.-08,RUNDFUNK SINFONIEORCHESTER BERLIN
SEPTEMBRE MUSICAL,Vevey,2012-Sep.-11,OPERA STUDIO DE GENEVE
SEPTEMBRE MUSICAL,Vevey,2012-Sep.-11,OPERA STUDIO DE GENEVE
SEPTEMBRE MUSICAL,Vevey,2011-Sep.-02,ORCHESTRE DU COLLEGE DE GENEVE
SEPTEMBRE MUSICAL,Montreux,2011-Sep.-02,ORCHESTRE DE LA SUISSE ROMANDE
SEPTEMBRE MUSICAL,Montreux,2011-Sep.-03,LARS VOGT
SEPTEMBRE MUSICAL,Vevey,2011-Sep.-04,LEONIDAS KAVAKOS
SEPTEMBRE MUSICAL,Veytaux,2011-Sep.-06,QUATUOR BARBIROLLI
SEPTEMBRE MUSICAL,Veytaux,2011-Sep.-07,MICHAIL LIFITS
SEPTEMBRE MUSICAL,Montreux,2011-Sep.-10,ORCHESTRE PHILHARMONIQUE DE VIENNE
SEPTEMBRE MUSICAL,Veytaux,2011-Sep.-11,DENIS KOZHUKHIN
SEPTEMBRE MUSICAL,Veytaux,2011-Sep.-12,MAXIMILIEN HORNUNG
SEPTEMBRE MUSICAL,Montreux,2011-Sep.-13,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
SEPTEMBRE MUSICAL,Montreux,2011-Sep.-15,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
SEPTEMBRE MUSICAL,Montreux,2011-Sep.-16,JESUS LOPEZ COBOS
SEPTEMBRE MUSICAL,Montreux,2011-Sep.-17,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
SEPTEMBRE MUSICAL,Montreux,2011-Sep.-18,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
SEPTEMBRE MUSICAL,Montreux,2010-Aout-27,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
SEPTEMBRE MUSICAL,Montreux,2010-Aout-28,GRIGORIY SOKOLOV
SEPTEMBRE MUSICAL,Montreux,2010-Aout-29,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
SEPTEMBRE MUSICAL,Montreux,2010-Aout-31,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
SEPTEMBRE MUSICAL,Montreux,2010-Sep.-01,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
SEPTEMBRE MUSICAL,Montreux,2010-Sep.-03,ORCHESTRE DE CHAMBRE DE GENEVE
SEPTEMBRE MUSICAL,Vevey,2010-Sep.-04,SACHA ROZHDESTVENSKY
SEPTEMBRE MUSICAL,Montreux,2010-Sep.-05,ORCHESTRE NATIONAL DE FRANCE
SEPTEMBRE MUSICAL,Veytaux,2010-Sep.-07,JINSANG LEE
SEPTEMBRE MUSICAL,Vevey,2010-Sep.-08,CHERRY RHODES
SEPTEMBRE MUSICAL,Vevey,2010-Sep.-09,PAUL BADURA SKODA
SEPTEMBRE MUSICAL,Veytaux,2010-Sep.-10,QUATUOR MODIGLIANI
SEPTEMBRE MUSICAL,Veytaux,2010-Sep.-11,VILDE FRANG
SEPTEMBRE MUSICAL,Montreux,2010-Sep.-12,ORCHESTRE DE LA SUISSE ROMANDE
SEPTEMBRE MUSICAL,Montreux,2009-Aout-28,ORCHESTRE DE LA SUISSE ROMANDE
SEPTEMBRE MUSICAL,Montreux,2009-Aout-29,STAATSKAPELLE DRESDEN
SEPTEMBRE MUSICAL,Montreux,2009-Aout-30,ORCHESTRE DE CHAMBRE DE BALE
SEPTEMBRE MUSICAL,Montreux,2009-Aout-31,ORCHESTRE DE LA TONHALLE DE ZURICH
SEPTEMBRE MUSICAL,Saint Maurice,2009-Sep.-01,GEORGES ATHANASIADES
SEPTEMBRE MUSICAL,Montreux,2009-Sep.-02,IVO POGORELICH
SEPTEMBRE MUSICAL,Vevey,2009-Sep.-03,ORCHESTRE DE CHAMBRE DE LAUSANNE (OCL)
SEPTEMBRE MUSICAL,Vevey,2009-Sep.-04,CELLOTANGO
SEPTEMBRE MUSICAL,Montreux,2009-Sep.-05,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
SEPTEMBRE MUSICAL,Montreux,2009-Sep.-06,LEONIDAS KAVAKOS
SEPTEMBRE MUSICAL,Veytaux,2009-Sep.-11,QUATUOR NAVARRA
SEPTEMBRE MUSICAL,Veytaux,2009-Sep.-12,MAYUKO KAMIO
SEPTEMBRE MUSICAL,Vevey,2009-Sep.-18,DIMITRI & SA TROUPE
SEPTEMBRE MUSICAL,Veytaux,2009-Sep.-19,LOUIS SCHWIZGEBEL WANG
SEPTEMBRE MUSICAL,Montreux,2009-Sep.-20,BBC SYMPHONY ORCHESTRA
