festival,location,date,artist
VERBIER FESTIVAL,Verbier,2013-Aout-04,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2013-Aout-04,KENT NAGANO
VERBIER FESTIVAL,Verbier,2013-Aout-04,NATALIE  DESSAY
VERBIER FESTIVAL,Verbier,2012-Juil.-20,RENAUD CAPUCON
VERBIER FESTIVAL,Verbier,2012-Juil.-21,KIRILL TROUSSOV
VERBIER FESTIVAL,Verbier,2012-Juil.-21,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2012-Juil.-21,QUATUOR EBENE
VERBIER FESTIVAL,Verbier,2012-Juil.-22,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2012-Juil.-22,DENIS MATSUEV
VERBIER FESTIVAL,Verbier,2012-Juil.-22,DANIEL HOPE
VERBIER FESTIVAL,Verbier,2012-Juil.-23,RENAUD CAPUCON
VERBIER FESTIVAL,Verbier,2012-Juil.-23,CHARLES DUTOIT
VERBIER FESTIVAL,Verbier,2012-Juil.-23,ORFEO 55
VERBIER FESTIVAL,Verbier,2012-Juil.-24,ALEXANDRE THARAUD
VERBIER FESTIVAL,Verbier,2012-Juil.-24,MARTIN FROST
VERBIER FESTIVAL,Verbier,2012-Juil.-24,RENAUD CAPUCON
VERBIER FESTIVAL,Verbier,2012-Juil.-24,KHATIA BUNIATISHVILI
VERBIER FESTIVAL,Verbier,2012-Juil.-25,KATE ROYAL
VERBIER FESTIVAL,Verbier,2012-Juil.-25,DANIEL HOPE
VERBIER FESTIVAL,Verbier,2012-Juil.-25,ANOUSHKA SHANKAR
VERBIER FESTIVAL,Verbier,2012-Juil.-26,NEMANJA RADULOVIC
VERBIER FESTIVAL,Verbier,2012-Juil.-26,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2012-Juil.-26,QUATUOR KUSS
VERBIER FESTIVAL,Verbier,2012-Juil.-27,ALICE SARA OTT
VERBIER FESTIVAL,Verbier,2012-Juil.-27,GAUTIER CAPUCON
VERBIER FESTIVAL,Verbier,2012-Juil.-27,NIKOLAI LUGANSKY
VERBIER FESTIVAL,Verbier,2012-Juil.-28,DANIIL TRIFONOV
VERBIER FESTIVAL,Verbier,2012-Juil.-28,MARTHA ARGERICH
VERBIER FESTIVAL,Verbier,2012-Juil.-28,LEONIDAS KAVAKOS
VERBIER FESTIVAL,Verbier,2012-Juil.-29,QUATUOR KUSS
VERBIER FESTIVAL,Verbier,2012-Juil.-29,ROBY LAKATOS
VERBIER FESTIVAL,Verbier,2012-Juil.-29,JOSHUA BELL
