festival,location,date,artist
JAZZCONTREBAND,Annecy,2014-Oct.-15,LUCIEN DUBUIS
JAZZCONTREBAND,Seynod,2014-Oct.-16,LE MIGOU
JAZZCONTREBAND,Evian Les Bains,2014-Oct.-17,ANTOINE BROUZE
JAZZCONTREBAND,Ferney Voltaire,2014-Oct.-18,STEPHANE BELMONDO
JAZZCONTREBAND,Geneve,2014-Oct.-18,SAMUEL BLASER
JAZZCONTREBAND,Collonge Bellerive,2014-Oct.-18,SAMBA DIABATE
JAZZCONTREBAND,Carouge,2014-Oct.-23,FABIEN SEVILLA
JAZZCONTREBAND,Annecy,2014-Oct.-24,OVER THE HILLS par IMUZZIC GRANDS ENSEMBLE
JAZZCONTREBAND,Geneve,2014-Oct.-24,LODE VERCAMPT
JAZZCONTREBAND,Saint Claude,2014-Oct.-25,KALAKUTA ORCHESTRA
JAZZCONTREBAND,Sion,2014-Oct.-25,HARLEIGHBLU
JAZZCONTREBAND,Geneve,2014-Oct.-25,LEO TARDIN
JAZZCONTREBAND,Yverdon Les Bains,2013-Oct.-04,RAAGA TRIO
JAZZCONTREBAND,Geneve,2013-Oct.-04,KAOS PROTOKOLL
JAZZCONTREBAND,Nyon,2013-Oct.-04,WAYNE PAUL
JAZZCONTREBAND,Carouge,2013-Oct.-04,QUATUOR MICHELANGELO
JAZZCONTREBAND,Thonon Les Bains,2013-Oct.-05,JOHN ABERCROMBIE
JAZZCONTREBAND,Collonge Bellerive,2013-Oct.-05,TRIONYX
JAZZCONTREBAND,Sion,2013-Oct.-05,STEFAN RUSCONI
JAZZCONTREBAND,Geneve,2013-Oct.-05,ROOT 70 WITH STRINGS
JAZZCONTREBAND,Geneve,2013-Oct.-07,GENTLE MARVEL
JAZZCONTREBAND,Divonne Les Bains,2013-Oct.-08,CHRISTINE PYTHON
JAZZCONTREBAND,Annemasse,2013-Oct.-09,LE BOCAL
JAZZCONTREBAND,Annecy,2013-Oct.-09,LES MANCHOTS
JAZZCONTREBAND,Seynod,2013-Oct.-10,RAY LEMA
JAZZCONTREBAND,Divonne Les Bains,2013-Oct.-10,ORPHEON CELESTA
JAZZCONTREBAND,Nyon,2013-Oct.-11,GUILLAUME PERRET AND THE ELECTRIC EPIC
JAZZCONTREBAND,Geneve,2013-Oct.-11,EDWARD PERRAUD
JAZZCONTREBAND,Carouge,2013-Oct.-11,MYSTERE TRIO QUARTET
JAZZCONTREBAND,Annecy,2013-Oct.-12,GUILLAUME PERRET AND THE ELECTRIC EPIC
JAZZCONTREBAND,Geneve,2013-Oct.-12,EVARISTO PEREZ
JAZZCONTREBAND,Carouge,2013-Oct.-12,ZOZOPHONIC ORCHESTRA
JAZZCONTREBAND,Geneve,2013-Oct.-13,EUROPEAN JAZZ ORCHESTRA
JAZZCONTREBAND,Annemasse,2013-Oct.-18,LE BOCAL
JAZZCONTREBAND,Meyrin,2013-Oct.-18,TITI ROBIN
JAZZCONTREBAND,Chamonix Mont Blanc,2013-Oct.-18,GAUTHIER TOUX
JAZZCONTREBAND,Carouge,2013-Oct.-18,SAMUEL HUGUENIN
JAZZCONTREBAND,Evian Les Bains,2013-Oct.-19,JOSHUA REDMAN
JAZZCONTREBAND,Collonge Bellerive,2013-Oct.-19,IBEYI
JAZZCONTREBAND,Geneve,2013-Oct.-19,JAKOB BRO
JAZZCONTREBAND,Geneve,2013-Oct.-21,MANU GESSENEY
JAZZCONTREBAND,Geneve,2013-Oct.-25,OLIVIER LAISNEY
JAZZCONTREBAND,Carouge,2013-Oct.-25,MATTHIEU LLODRA
JAZZCONTREBAND,Saint Claude,2013-Oct.-26,FANFARE DU LOUP ORCHESTRA (LE CRI DU SON)
JAZZCONTREBAND,Sion,2013-Oct.-26,GRAND PIANORAMAX
JAZZCONTREBAND,Geneve,2013-Oct.-26,KNEEBODY
JAZZCONTREBAND,Sion,2012-Oct.-05,L'IRONIE DU SON
JAZZCONTREBAND,Geneve,2012-Oct.-05,INSTANT JAZZ
JAZZCONTREBAND,Carouge,2012-Oct.-05,MALTED MILK
JAZZCONTREBAND,Nyon,2012-Oct.-05,NOLOSE
JAZZCONTREBAND,Thonon Les Bains,2012-Oct.-06,IBRAHIM MAALOUF
JAZZCONTREBAND,Ferney Voltaire,2012-Oct.-06,YARON HERMAN
JAZZCONTREBAND,Meyrin,2012-Oct.-06,LAURENT DE WILDE
JAZZCONTREBAND,Collonge Bellerive,2012-Oct.-06,THE TECHNICOLOR ORCHESTRA
JAZZCONTREBAND,Samoens,2012-Oct.-06,SOPHISTICATED DUKE
JAZZCONTREBAND,Geneve,2012-Oct.-06,DANIEL HUMAIR
JAZZCONTREBAND,Nyon,2012-Oct.-06,SANDRA NKAKE
JAZZCONTREBAND,Yverdon Les Bains,2012-Oct.-07,MARC PERRENOUD
JAZZCONTREBAND,Annecy,2012-Oct.-10,GAUTHIER TOUX
JAZZCONTREBAND,Onex,2012-Oct.-11,FLORIN NICULESCU
JAZZCONTREBAND,Geneve,2012-Oct.-12,Q
JAZZCONTREBAND,Carouge,2012-Oct.-12,ISWHAT ?
JAZZCONTREBAND,Nyon,2012-Oct.-13,NO SQUARE
JAZZCONTREBAND,Collonge Bellerive,2012-Oct.-13,OCHUMARE
JAZZCONTREBAND,Annecy,2012-Oct.-13,MARCEL KANCHE
JAZZCONTREBAND,Yverdon Les Bains,2012-Oct.-13,ORIOXY
JAZZCONTREBAND,Geneve,2012-Oct.-13,MATTHIEU MICHEL
JAZZCONTREBAND,Carouge,2012-Oct.-13,THE CYBORGS
JAZZCONTREBAND,Geneve,2012-Oct.-15,PATRICIA TONDREAU
JAZZCONTREBAND,Seynod,2012-Oct.-16,MARC DUCRET
JAZZCONTREBAND,Annemasse,2012-Oct.-17,STEPHANE DAMIANO
JAZZCONTREBAND,Divonne Les Bains,2012-Oct.-19,TRIO JOUBRAN
JAZZCONTREBAND,Cluses,2012-Oct.-19,PLAISTOW
JAZZCONTREBAND,Carouge,2012-Oct.-19,AQUA POTABLE
JAZZCONTREBAND,Saint Claude,2012-Oct.-20,ORTIE
JAZZCONTREBAND,Sion,2012-Oct.-20,ELODIE RAMA
JAZZCONTREBAND,Geneve,2012-Oct.-20,BOJAN Z
JAZZCONTREBAND,Carouge,2012-Oct.-20,VINCENT RUIZ
JAZZCONTREBAND,Annemasse,2012-Oct.-23,MARCUS MILLER
JAZZCONTREBAND,Thonon Les Bains,2012-Oct.-26,ROBIN MCKELLE
JAZZCONTREBAND,Geneve,2012-Oct.-26,BILL CARROTHERS
JAZZCONTREBAND,Carouge,2011-Oct.-08,TOBIAS KIRMAYER
JAZZCONTREBAND,Thonon Les Bains,2011-Oct.-08,AVISHAI COHEN (contrebasse)
JAZZCONTREBAND,Nyon,2011-Oct.-08,OMAR HAKIM
JAZZCONTREBAND,Thonon Les Bains,2011-Oct.-22,ROY HAYNES
JAZZCONTREBAND,Onex,2010-Oct.-08,MALCOLM BRAFF
JAZZCONTREBAND,Geneve,2010-Oct.-08,EMILE PARISIEN
JAZZCONTREBAND,Carouge,2010-Oct.-08,SASHIRD LAO
JAZZCONTREBAND,Nyon,2010-Oct.-08,SOPHIE KUMMER
JAZZCONTREBAND,Saint Claude,2010-Oct.-09,LES PASSAGES SECRETS
JAZZCONTREBAND,Geneve,2010-Oct.-09,RAAGA TRIO
JAZZCONTREBAND,Thonon Les Bains,2010-Oct.-13,MIKE STERN
JAZZCONTREBAND,Seynod,2010-Oct.-14,RED PLANET
JAZZCONTREBAND,Thonon Les Bains,2010-Oct.-15,ANTOINE BROUZE
JAZZCONTREBAND,Divonne Les Bains,2010-Oct.-15,IBRAHIM MAALOUF
JAZZCONTREBAND,Annemasse,2010-Oct.-15,JOE JACKSON
JAZZCONTREBAND,Saint Claude,2010-Oct.-15,ONJ / ORCHESTRE NATIONAL DE JAZZ
JAZZCONTREBAND,Nyon,2010-Oct.-15,TUMI (TUMI AND THE VOLUME)
JAZZCONTREBAND,Carouge,2010-Oct.-15,CONTREBAND
JAZZCONTREBAND,Meyrin,2010-Oct.-16,ONJ / ORCHESTRE NATIONAL DE JAZZ
JAZZCONTREBAND,Evian Les Bains,2010-Oct.-16,MOLLY JOHNSON
JAZZCONTREBAND,Geneve,2010-Oct.-16,JOURNAL INTIME
JAZZCONTREBAND,Carouge,2010-Oct.-16,LES MONSTROPLANTES
JAZZCONTREBAND,Geneve,2010-Oct.-17,LUNATIC TOYS
JAZZCONTREBAND,Ferney Voltaire,2010-Oct.-20,JACKY TERRASSON
JAZZCONTREBAND,Sallanches,2010-Oct.-20,CHICK COREA
JAZZCONTREBAND,Annemasse,2010-Oct.-21,ALAIN DELLA MAESTRA
JAZZCONTREBAND,Annecy,2010-Oct.-22,STADE
JAZZCONTREBAND,Geneve,2010-Oct.-22,GUILLAUME PERRET AND THE ELECTRIC EPIC
JAZZCONTREBAND,Carouge,2010-Oct.-22,ORIOXY
JAZZCONTREBAND,Nyon,2010-Oct.-23,KAMILYA JUBRAN
JAZZCONTREBAND,Yverdon Les Bains,2010-Oct.-23,LUNATIC TOYS
JAZZCONTREBAND,Geneve,2010-Oct.-23,CAROLINE JAZZ BAND
JAZZCONTREBAND,Carouge,2010-Oct.-23,VIRGINIE TEYCHENE
JAZZCONTREBAND,Geneve,2010-Oct.-24,CRAIG TABORN
JAZZCONTREBAND,Onex,2009-Oct.-08,MARC PERRENOUD
JAZZCONTREBAND,Geneve,2009-Oct.-08,STEVE SWALLOW
JAZZCONTREBAND,Annecy,2009-Oct.-09,MAMA ROSIN
